index,fileid,qid,question,origanswer,generatedanswer,correctness
538,1,10137943,Choose the correct order of the events?,2,0,0
539,1,10137,Choose the correct order of the events?,3,2,0
540,1,10138197,Choose the correct order of the events?,3,1,0
541,1,10138549,Choose the correct order of the events?,0,2,0
542,1,10138677,Choose the correct order of the events?,3,0,0
543,1,10138974,Choose the correct order of the events?,0,3,0
544,1,10139094,Choose the correct order of the events?,2,2,1
545,1,10139114,Choose the correct order of the events?,0,2,0
546,1,10140840,Choose the correct order of the events?,3,2,0
547,1,10141146,Choose the correct order of the events?,2,1,0
548,1,1014120,Choose the correct order of the events?,1,1,1
549,1,10141503,Choose the correct order of the events?,2,2,1
550,1,10141582,Choose the correct order of the events?,0,2,0
551,1,10141674,Choose the correct order of the events?,1,2,0
552,1,10141675,Choose the correct order of the events?,3,0,0
553,1,10141676,Choose the correct order of the events?,3,2,0
554,1,10141677,Choose the correct order of the events?,3,1,0
555,1,10141679,Choose the correct order of the events?,0,0,1
556,1,10141680,Choose the correct order of the events?,2,2,1
557,1,10141821,Choose the correct order of the events?,0,1,0
558,1,10141822,Choose the correct order of the events?,2,0,0
559,1,10141836,Choose the correct order of the events?,1,1,1
560,1,10141,Choose the correct order of the events?,0,2,0
561,1,10142140,Choose the correct order of the events?,2,2,1
562,1,10142306,Choose the correct order of the events?,3,1,0
563,1,10142815,Choose the correct order of the events?,3,0,0
564,1,10144258,Choose the correct order of the events?,3,0,0
565,1,10144278,Choose the correct order of the events?,1,1,1
566,1,10144396,Choose the correct order of the events?,3,0,0
567,1,10144718,Choose the correct order of the events?,2,2,1
568,1,1014509,Choose the correct order of the events?,3,0,0
569,1,10145914,Choose the correct order of the events?,2,1,0
570,1,10145938,Choose the correct order of the events?,1,0,0
571,1,10146587,Choose the correct order of the events?,3,0,0
572,1,10146685,Choose the correct order of the events?,3,0,0
573,1,1014679,Choose the correct order of the events?,2,2,1
574,1,10147194,Choose the correct order of the events?,0,2,0
575,1,10147359,Choose the correct order of the events?,1,0,0
576,1,10149013,Choose the correct order of the events?,2,3,0
577,1,10149225,Choose the correct order of the events?,1,2,0
578,1,1014961,Choose the correct order of the events?,3,2,0
579,1,10149771,Choose the correct order of the events?,3,1,0
580,1,10150202,Choose the correct order of the events?,3,2,0
581,1,10150252,Choose the correct order of the events?,3,0,0
582,1,10150308,Choose the correct order of the events?,2,0,0
583,1,1015030,Choose the correct order of the events?,2,3,0
584,1,10150420,Choose the correct order of the events?,2,1,0
585,1,10150479,Choose the correct order of the events?,1,1,1
586,1,10150513,Choose the correct order of the events?,3,0,0
587,1,10150598,Choose the correct order of the events?,3,0,0
588,1,10150599,Choose the correct order of the events?,2,3,0
589,1,10150600,Choose the correct order of the events?,2,0,0
590,1,10150601,Choose the correct order of the events?,3,0,0
591,1,10150602,Choose the correct order of the events?,1,2,0
592,1,10150604,Choose the correct order of the events?,2,3,0
593,1,10150606,Choose the correct order of the events?,1,2,0
594,1,10150607,Choose the correct order of the events?,2,2,1
595,1,10150608,Choose the correct order of the events?,0,3,0
596,1,10150609,Choose the correct order of the events?,3,1,0
597,1,10150611,Choose the correct order of the events?,2,0,0
598,1,10150612,Choose the correct order of the events?,0,1,0
599,1,10150614,Choose the correct order of the events?,2,0,0
600,1,10150951,Choose the correct order of the events?,0,0,1
601,1,10150,Choose the correct order of the events?,1,1,1
602,1,10151165,Choose the correct order of the events?,0,1,0
603,1,10151330,Choose the correct order of the events?,2,3,0
604,1,1015156,Choose the correct order of the events?,2,3,0
605,1,1015166,Choose the correct order of the events?,2,2,1
606,1,10152231,Choose the correct order of the events?,0,0,1
607,1,10152235,Choose the correct order of the events?,0,3,0
608,1,10152471,Choose the correct order of the events?,3,2,0
609,1,10152555,Choose the correct order of the events?,0,0,1
610,1,1015287,Choose the correct order of the events?,1,3,0
611,1,10152938,Choose the correct order of the events?,1,0,0
612,1,10153005,Choose the correct order of the events?,3,2,0
613,1,10153155,Choose the correct order of the events?,3,0,0
614,1,10153176,Choose the correct order of the events?,2,0,0
615,1,10153214,Choose the correct order of the events?,3,0,0
616,1,10153327,Choose the correct order of the events?,1,0,0
617,1,10153442,Choose the correct order of the events?,1,0,0
618,1,10153443,Choose the correct order of the events?,3,0,0
619,1,10153444,Choose the correct order of the events?,3,0,0
620,1,10153445,Choose the correct order of the events?,2,1,0
621,1,101535,Choose the correct order of the events?,1,0,0
622,1,10154583,Choose the correct order of the events?,1,0,0
623,1,10155888,Choose the correct order of the events?,1,2,0
624,1,10155936,Choose the correct order of the events?,1,2,0
625,1,10155989,Choose the correct order of the events?,3,1,0
626,1,10155,Choose the correct order of the events?,0,3,0
627,1,10156143,Choose the correct order of the events?,0,1,0
628,1,10156154,Choose the correct order of the events?,3,3,1
629,1,10156224,Choose the correct order of the events?,1,2,0
630,1,10156225,Choose the correct order of the events?,0,3,0
631,1,10156227,Choose the correct order of the events?,2,0,0
632,1,10156228,Choose the correct order of the events?,1,3,0
633,1,10156229,Choose the correct order of the events?,1,1,1
634,1,10156230,Choose the correct order of the events?,2,1,0
635,1,10156584,Choose the correct order of the events?,3,1,0
636,1,10156595,Choose the correct order of the events?,3,3,1
637,1,10156651,Choose the correct order of the events?,2,1,0
638,1,10156854,Choose the correct order of the events?,2,0,0
639,1,10156,Choose the correct order of the events?,1,3,0
640,1,10157018,Choose the correct order of the events?,0,1,0
641,1,10157054,Choose the correct order of the events?,0,3,0
642,1,10157141,Choose the correct order of the events?,0,2,0
643,1,10157471,Choose the correct order of the events?,0,0,1
644,1,10158107,Choose the correct order of the events?,0,0,1
645,1,10158,Choose the correct order of the events?,3,0,0
646,1,10159095,Choose the correct order of the events?,2,2,1
647,1,1015920,Choose the correct order of the events?,3,3,1
648,1,10159222,Choose the correct order of the events?,3,0,0
649,1,10159539,Choose the correct order of the events?,2,2,1
650,1,10159974,Choose the correct order of the events?,0,3,0
651,1,10160194,Choose the correct order of the events?,1,0,0
652,1,10160213,Choose the correct order of the events?,2,2,1
653,1,1016029,Choose the correct order of the events?,0,0,1
654,1,10160330,Choose the correct order of the events?,2,3,0
655,1,10160536,Choose the correct order of the events?,1,2,0
656,1,10160537,Choose the correct order of the events?,0,3,0
657,1,10160538,Choose the correct order of the events?,0,0,1
658,1,10160539,Choose the correct order of the events?,0,3,0
659,1,10160540,Choose the correct order of the events?,3,3,1
660,1,10160541,Choose the correct order of the events?,0,3,0
661,1,10160858,Choose the correct order of the events?,3,3,1
662,1,10160890,Choose the correct order of the events?,3,0,0
663,1,10160970,Choose the correct order of the events?,3,3,1
664,1,10161072,Choose the correct order of the events?,2,2,1
665,1,10161089,Choose the correct order of the events?,2,1,0
666,1,10161096,Choose the correct order of the events?,2,1,0
667,1,101613,Choose the correct order of the events?,1,0,0
668,1,10161408,Choose the correct order of the events?,3,0,0
669,1,1016144,Choose the correct order of the events?,0,0,1
670,1,1016170,Choose the correct order of the events?,1,2,0
671,1,10162398,Choose the correct order of the events?,2,2,1
672,1,10162544,Choose the correct order of the events?,3,1,0
673,1,10162940,Choose the correct order of the events?,3,1,0
674,1,10162979,Choose the correct order of the events?,3,0,0
675,1,10163087,Choose the correct order of the events?,1,0,0
676,1,10163088,Choose the correct order of the events?,1,2,0
677,1,10163180,Choose the correct order of the events?,3,2,0
678,1,10163244,Choose the correct order of the events?,1,3,0
679,1,10163245,Choose the correct order of the events?,2,2,1
680,1,10163322,Choose the correct order of the events?,2,1,0
681,1,10163391,Choose the correct order of the events?,0,2,0
682,1,10163399,Choose the correct order of the events?,1,3,0
683,1,10164082,Choose the correct order of the events?,1,2,0
684,1,10164115,Choose the correct order of the events?,3,1,0
685,1,10164320,Choose the correct order of the events?,2,0,0
686,1,1016536,Choose the correct order of the events?,3,0,0
687,1,101653,Choose the correct order of the events?,0,3,0
688,1,10165490,Choose the correct order of the events?,3,0,0
689,1,10165535,Choose the correct order of the events?,2,0,0
690,1,10165735,Choose the correct order of the events?,3,3,1
691,1,10165950,Choose the correct order of the events?,3,2,0
692,1,10165,Choose the correct order of the events?,0,2,0
693,1,10166172,Choose the correct order of the events?,1,3,0
694,1,10166350,Choose the correct order of the events?,1,3,0
695,1,1016687,Choose the correct order of the events?,1,2,0
696,1,1016735,Choose the correct order of the events?,1,3,0
697,1,10167769,Choose the correct order of the events?,2,1,0
698,1,10167863,Choose the correct order of the events?,0,1,0
699,1,10168184,Choose the correct order of the events?,1,2,0
700,1,10168316,Choose the correct order of the events?,1,2,0
701,1,10168973,Choose the correct order of the events?,3,0,0
702,1,10168986,Choose the correct order of the events?,1,0,0
703,1,10169046,Choose the correct order of the events?,3,3,1
704,1,10169069,Choose the correct order of the events?,1,0,0
705,1,10169101,Choose the correct order of the events?,1,2,0
706,1,10169175,Choose the correct order of the events?,1,3,0
707,1,10169441,Choose the correct order of the events?,0,3,0
708,1,10169,Choose the correct order of the events?,2,2,1
709,1,1017005,Choose the correct order of the events?,3,0,0
710,1,101703,Choose the correct order of the events?,3,1,0
711,1,1017134,Choose the correct order of the events?,3,3,1
712,1,10171387,Choose the correct order of the events?,1,0,0
713,1,1017139,Choose the correct order of the events?,0,0,1
714,1,10171481,Choose the correct order of the events?,3,3,1
715,1,101715,Choose the correct order of the events?,0,0,1
716,1,10171890,Choose the correct order of the events?,1,1,1
717,1,10172161,Choose the correct order of the events?,2,0,0
718,1,10172392,Choose the correct order of the events?,3,1,0
719,1,10172502,Choose the correct order of the events?,2,1,0
720,1,10172522,Choose the correct order of the events?,2,3,0
721,1,10172559,Choose the correct order of the events?,2,0,0
722,1,10172564,Choose the correct order of the events?,3,2,0
723,1,10172565,Choose the correct order of the events?,3,3,1
724,1,10172566,Choose the correct order of the events?,2,0,0
725,1,10172567,Choose the correct order of the events?,3,3,1
726,1,10172568,Choose the correct order of the events?,0,2,0
727,1,10172569,Choose the correct order of the events?,3,0,0
728,1,10172590,Choose the correct order of the events?,1,0,0
729,1,10172592,Choose the correct order of the events?,3,2,0
730,1,10172596,Choose the correct order of the events?,3,2,0
731,1,10172597,Choose the correct order of the events?,1,2,0
732,1,10172598,Choose the correct order of the events?,0,1,0
733,1,10172600,Choose the correct order of the events?,2,2,1
734,1,10172601,Choose the correct order of the events?,1,2,0
735,1,10172602,Choose the correct order of the events?,3,3,1
736,1,10172603,Choose the correct order of the events?,0,3,0
737,1,1017273,Choose the correct order of the events?,3,1,0
738,1,10173024,Choose the correct order of the events?,1,0,0
739,1,10173031,Choose the correct order of the events?,1,2,0
740,1,1017307,Choose the correct order of the events?,1,1,1
741,1,10173596,Choose the correct order of the events?,2,3,0
742,1,10173689,Choose the correct order of the events?,1,1,1
