index,qid,question,origanswer,generatedanswer,generatedanswers
99,e16513e0f889de46ca74899ca21607c4,"Question: 
Was location city with a green sign with round part at top or location city which hosts the annual us masters golf tournament ranked higher in Golf Magazine Top 100 in the world?
Answer Choices are: 
a. Augusta, Georgia
b. Macon, Georgia
Specify their correct answer by choosing one of a or b: 
",a,"a. Augusta, Georgia","['a. Augusta, Georgia']"
100,6c9956d4d83713e9366fdd4f5aaf3436,"Question: 
The show that connects Matt Smith and Arthur Darvill has a poster featuring what color of light in the center?
Answer Choices are: 
a. blue
b. white
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
101,5acd13d6b802fc5a130746af2d5f0c67,"Question: 
In this collage of the location featuring the holy see, how many photos are there?
Answer Choices are: 
a. six
b. Sixteen
Specify their correct answer by choosing one of a or b: 
",a,a. six,['a. six']
102,d31d1ca323b9fd1fb722317d9f2d5dac,"Question: 
Agostino Di Barolomei's football team plays in the city depicted in this collage with how many photos?
Answer Choices are: 
a. six
b. seven
Specify their correct answer by choosing one of a or b: 
",a,b. seven,['b. seven']
103,793f59ed78e91ab25126ff4b374e6dcc,"Question: 
On the poster of the number one top selling movie of all time, what are the man and woman doing?
Answer Choices are: 
a. kissing
b. fighting
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
104,71548eb83a23026d8d159d4966719f57,"Question: 
on the next marvel movie after captain america the winter soldier poster , How many movie characters are present on the poster
Answer Choices are: 
a. Six
b. five
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
105,278aa62e6cd6b8f7a91a14fac1c0be66,"Question: 
The 1956 Summer Olympics host city with a waterfall had the i-35 bridge collapse at what date?
Answer Choices are: 
a. 1-Aug-07
b. 6-Aug
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
106,8348befcece1baf6bb6054b480ae5291,"Question: 
In the city in Minnesota with a waterfall that hosted the bidding for the 1956 Summer Olympics, who won the mayoral race?
Answer Choices are: 
a. Jacob Frey
b. Jacob Ziegler
Specify their correct answer by choosing one of a or b: 
",a,a. Jacob Frey,['a. Jacob Frey']
107,8bbdbef9b039c7512ec0bab1e0996cf0,"Question: 
During the Franco-Prussian War the nationality of the men's pole vault finalist in the 2011 European Athletics U23 Championships represented by a flag with three horizontal stripes took the Alsace-Lorraine region on what date?
Answer Choices are: 
a. 10 May 1871
b. 9 May 1871
Specify their correct answer by choosing one of a or b: 
",a,b. 9 May 1871,['b. 9 May 1871']
108,faebfa994dae9203bcba758373575517,"Question: 
When did the USSR agree to unify the country with three horizontal stripes on its flag that competed in the 2011 men's pole vault final at the European Athletics U23 Championships inside of NATO?
Answer Choices are: 
a. Sep-90
b. May-90
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
109,972ccbad74dc75e27873cb61a8396cb0,"Question: 
What is the meaning of the colors of the flag with three horizontal stripes from the country who competed in the Mens pole vault finals at the European Athletics U23 Championships in 2011?
Answer Choices are: 
a. The black-red-gold colours were the colours of the conservative, liberal, and socialist political parties.
b. the black-red-gold colours were the colours of the democratic, centrist, and republican political parties
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
110,e265d43e16873375bfcf5f16c7a1e27e,"Question: 
Of the nations shown, with flags of three horizontal stripes, in the Final for the Men's pole vault at the 2011 European Athletics U23 championships, how many fronts did they have in World War II?
Answer Choices are: 
a. two
b. six
Specify their correct answer by choosing one of a or b: 
",a,b. six,['b. six']
111,4b903809215826c568d8076536cfeb89,"Question: 
Do US Citizens need a passport to enter the country with a maple leaf on the flag and where R. Arjona's song ""El Amor"" was released digitally?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,b.,['b.']
112,677dc416c8a02994dc5d213f3f1468c1,"Question: 
In reference to the country with a red leaf on its flag and where the song El Amor was digitally released, how much revenue does the country obtain from tourism?
Answer Choices are: 
a. US$11.4 billion
b. US$17.4 billion
Specify their correct answer by choosing one of a or b: 
",b,a. US$11.4 billion,['a. US$11.4 billion']
113,a1a0d9df78ff6c2237a7745445691da0,"Question: 
The band who sang the song ""Hate my Life"" (which features the lyric ""I hate my life""), also released an album titled ""Gasoline"".  How many tires can be seen on the cover to this album?
Answer Choices are: 
a. three
b. two
Specify their correct answer by choosing one of a or b: 
",b,b. two,['b. two']
114,b6c852e88e6248c085168c96dbddd95d,"Question: 
The country that hosted the table tennis 2017 itf Women's World Cup has what symbol in the center of their flag?
Answer Choices are: 
a. sun
b. leaf
Specify their correct answer by choosing one of a or b: 
",b,a. sun,['a. sun']
115,bec228735a7fbe82f8409669970b53e7,"Question: 
Beanland Mine and Kanichee Mine are in the country with what symbol in the center of its flag?
Answer Choices are: 
a. leaf
b. Flag
Specify their correct answer by choosing one of a or b: 
",a,a. leaf,['a. leaf']
116,04834b312d3b602825c54ea571ce7512,"Question: 
The opponents of the New York rangers in the 2007-08 season with a penguin on its logo entered the nhl on what date?
Answer Choices are: 
a. 8-Feb-56
b. 8-Feb-66
Specify their correct answer by choosing one of a or b: 
",b,b. 8-Feb-66,['b. 8-Feb-66']
117,abfe104239b86a52524395945960b043,"Question: 
Among the teams that the New York Rangers played in the 2007-08 season, who sings the national anthem for the team with a penguin on their logo?
Answer Choices are: 
a. John Legend
b. Jeff Jimerson
Specify their correct answer by choosing one of a or b: 
",b,b. Jeff Jimerson,['b. Jeff Jimerson']
118,e07142e55be11c5ea0c22ee1da4521a7,"Question: 
When did the penguin logo 2007-2008 Rangers season opponent team come into the nhl?
Answer Choices are: 
a. 1967
b. 1966
Specify their correct answer by choosing one of a or b: 
",a,b. 1966,['b. 1966']
119,c64396ca41e3dbf345545023596bdb26,"Question: 
The singer of Let it Go at the end of the movie Frozen has what item holding their shirt together?
Answer Choices are: 
a. The singer of Let it Go at the end of the movie Frozen has a belt holding their shirt together.
b. zipper
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
120,557ea04b293e453c8cc3e37c7bfe2d0f,"Question: 
The singer of let it go in frozen credits is wearing a shirt that is being held together by what?
Answer Choices are: 
a. zipper
b.  'snaps'
Specify their correct answer by choosing one of a or b: 
",a,b. 'snaps',"[""b. 'snaps'""]"
121,f3cf1e81ac752e3ba9eb8750066b46c0,"Question: 
The person who plays sonny in ""sonny with a chance,"" is wearing a shirt held together by what?
Answer Choices are: 
a. zipper
b. velcro
Specify their correct answer by choosing one of a or b: 
",a,b. velcro,['b. velcro']
122,f674cef879d03112c3e13bd5d6deb5ac,"Question: 
The player who won the 2016 Ballon d'Or has a logo on his upper left called what?
Answer Choices are: 
a. Nike
b. swoosh
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
123,715ab381b8153cc71ca8a9e0e450bd37,"Question: 
the person with the most goals in real madrid is wearing a shirt with logo on the upper left called?
Answer Choices are: 
a. swoosh
b. Nike
Specify their correct answer by choosing one of a or b: 
",a,b. Nike,['b. Nike']
124,0abe174ec16086bf402d007730fc6ad7,"Question: 
Which team with winged creatures on their logo moved up to the 2018 premier league and was  in the final league table of the Fulham FC 1996-97 season?
Answer Choices are: 
a. West Ham United
b. Cardiff City
Specify their correct answer by choosing one of a or b: 
",b,b. Cardiff City,['b. Cardiff City']
125,1c625e8ea0b1cab923151a550d0011d8,"Question: 
Among teams found in the final league table of Fulham F.C.'s 1996-7 season, which team features a winged animal on their logo, and was scheduled to for a Premier-League promotion in 2019?
Answer Choices are: 
a. Cardiff City
b. Aston Villa
Specify their correct answer by choosing one of a or b: 
",a,a. Cardiff City,['a. Cardiff City']
126,f8aa251a9434de412dc8eaf606be5f18,"Question: 
The team that were listed as a Previous Team during selections made in the 1966 NBA expansion draft, which have a leprechaun spinning a basketball as their logo, first won a championship in what year?
Answer Choices are: 
a.  '1958'
b. 1957
Specify their correct answer by choosing one of a or b: 
",b,b. 1957,['b. 1957']
127,f4b7876b0b65837813aee6dfa88d8d96,"Question: 
Among teams that the Green Bay Packers have faced in the NFL playoffs, the team whose logo features feathers last won the Superbowl in what year?
Answer Choices are: 
a. XVIII.
b. 1980
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
128,aec1d46836ff4efe992f676e0bc76e7c,"Question: 
What is the occupation of both Arnaud Clément and the African-American athlete who can be found in ""World Number 3"" in the WTA Rankings?
Answer Choices are: 
a. real estate agent
b. tennis player
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
129,d660e9d1d116c926b5ab289e1e60015b,"Question: 
What's the coat color of the writer of song for wachet auf (sleepers awake) and chorale text?
Answer Choices are: 
a. black
b. white
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
130,aefa4b9fc0e352b7e3e0b4643ed05183,"Question: 
Shown above is a portrait of the Austrian composer who wrote Symphont Number 35 on December 10th, 1767.  What item is this composer holding in his right hand?
Answer Choices are: 
a. book
b. bird
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
131,da6dfabb9950a31e689a535ebdb5c361,"Question: 
Did the team that the Indianapolis Colts played against in 2003, with an orange-helmet logo, go on to win any games in the 2017 season?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
132,0b46c3afa5d9ce7cc44851f420bc6a67,"Question: 
What team that has won the most Superbowls in a row was an opponent of the 2003 Indianapolis Colts and has an animal on their logo?
Answer Choices are: 
a. Denver Broncos
b. Dallas Cowboys
Specify their correct answer by choosing one of a or b: 
",a,a. Denver Broncos,['a. Denver Broncos']
133,4b38ebf5ed6935f1deec040f939e0e33,"Question: 
The team that the Indianapolis Colts played against in the 2003 schedule, and who have an orange-helmet logo, have won how many NFL championships?
Answer Choices are: 
a. five
b. four
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
134,5dc5d5ed08b78b728c272ebc16ab8cf2,"Question: 
What year did the team with a logo featuring an orange helmet who played the Indianapolis Colts in the 2003 season move to baltimore?
Answer Choices are: 
a. 1996
b. 1995
Specify their correct answer by choosing one of a or b: 
",b,b.1995,['b.1995']
135,84fbe3f212c7817af15a23c4983b7835,"Question: 
Roman Reigns played on what 2003 Indianapolis Colts opponent that has an animal on their logo?
Answer Choices are: 
a. Baltimore Ravens
b. Jacksonville Jaguars
Specify their correct answer by choosing one of a or b: 
",b,b. Jacksonville Jaguars,['b. Jacksonville Jaguars']
136,37a2648da80c5236592d98d39e5e2f7e,"Question: 
When the Olympics were held in the hometown of a contestant on season 5 episode 6 of The Voice (Russia) that aired on October 14th and has a statue of an angel holding a cross and sword, how many gold medals did the US team win?
Answer Choices are: 
a. 26
b. 28
Specify their correct answer by choosing one of a or b: 
",b,b. 28,['b. 28']
137,96f51d4ce9841e853c495fd256b676d2,"Question: 
What was the total number of gold medals won by the US in the city with an angel statue holding a cross and sword, that was also the hometown of a season 5 contestant on The Voice (Russia) from episode 6 that aired on October 14th?
Answer Choices are: 
a. twelve
b. nine
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
