qid,gt_ans,pred_ans_blip,correctness_blip
170,"""The 1996 Atlanta Olympic Torch and the 1998 Nagano Olympic Torch both incorporate gold into their designs.""",The 2010 Vancouver Olympic Torch and the 2012 London Olympic Torch both incorporate gold into their designs.,0
171,"""The Shanghai Tower and Wilshire Grand / Korean Air Building do not both have a mast on their roof.""","""The Shanghai Tower and Wilshire Grand / Korean Air Building do not both have a mast on their roof.""",1
172,"""Yes, multiple stretches of Bourbon Street have national flags on them.""","""Yes, multiple stretches of Bourbon Street have national flags on them.""",1
173,"""There are not less than 23 trees on the Country Music Hall of Fame property.""","""There are less than 23 trees on the Country Music Hall of Fame property.""",0
174,"""Bubo flavipes would blend in more easily with a tree trunk nesting area.""","""Bubo flavipes would blend in more easily with a tree trunk nesting area.""",1
175,"""Nilgiri Langur has a more lion-like mane than Indri.""",Indri has a more lion-like mane than Nilgiri Langur.,0
176,"""Columns can be found in the front of both the Institut France and the Poplar Forest.""","""Columns can be found in the front of both the Institut France and the Poplar Forest.""",1
177,"""The petals on the flowers of the Plumeria species are flatter, in general, than the petals on the Marigold.""","The petals on the flowers of the Plumeria species are not flatter, in general, than the petals on the Marigold.",0
178,"""No, In the Navratri Celebrations at Gokarnanatheshwara Temple, not all nine forms of devi have the same number of arms.""","No, in the Navratri celebrations at Gokarnanatheshwara temple, all nine forms of devi have the same number of arms.",0
179,"""No, they are not paved with the same surface material.""","""No, they are not paved with the same surface material.""",1
180,"""Russula nana looks more like potatoes than Amanita nehuta.""","""Russula nana looks more like potatoes than Amanita nehuta.""",1
181,"""Yes, on both of the front of the 2018 Volvo XC90 2.0 and the 2007 to 2009 Cadillac Escalad there are logos.""","""Yes, on both of the front of the 2018 Volvo XC90 2.0 and the 2007 to 2009 Cadillac Escalad there are logos.""",1
182,"""No, the same jumbotron was not in place at Madison Square Garden on October 27, 2011 and January 23, 2014""","""No, the same jumbotron was not in place at Madison Square Garden on October 27, 2011 and January 23, 2014""",1
183,"""Cupola at Terrasse panoramique has a taller spire than the dome at North east corner of Boulevard Haussmann.""","""Cupola at Terrasse panoramique has a taller spire than the dome at North east corner of Boulevard Haussmann.""",1
184,"""No, they wore different styles of shirts.""","""Yes, they wore the same style shirts.""",0
185,"""The City Museum in St. Louis and the Maine Maritime Museum in Bath both display forms of transportation outside.""","""The City Museum in St. Louis and the Maine Maritime Museum in Bath both display sculptures outside.""",0
186,"""Trees grow near both the Hungarian National Museum building and the National Law Enforcement Officers Memorial.""","""Trees grow near both the Hungarian National Museum building and the National Law Enforcement Officers Memorial.""",1
187,"""Nico\'s Spuntino Bar and Restaurant and Bouchon Bistro flanked the Gelateria on Elgin Street in Central Soho, Hong Kong in 2013.""","""Nico's Spuntino Bar and Restaurant and The Cheeky Sparrow flanked the Gelateria on Elgin Street in Central Soho, Hong Kong in 2013.""",0
188,"""Both the steeple of the church in the Central Downtown Historic District of Pittsburgh, PA and the tower on the corner of the H.E. Gritman Buidling in Ritzville, WA are pointed.""","""The steeple of the church in the Central Downtown Historic District of Pittsburgh, PA and the tower on the corner of the H.E. Gritman Buidling in Ritzville, WA are both not pointed.""",0
189,"""Yes, the Zilveren Kruis Achmea building and the Beirut Terraces building are both modern buildings.""","No, the Zilveren Kruis Achmea building and the Beirut Terraces building are both ancient buildings.",0
190,"""The colors black and white are found on the sign for both Brivo Pizza Pasta & Grill and the 22 Elgin Street Tree furniture shop.""","""The colors black and white are found on the sign for both Brivo Pizza Pasta & Grill and the 22 Elgin Street Tree furniture shop.""",1
191,"""Grass, trees and bushes grows near both the South Park bandstand and the Gazebo for Albert Steveslocated at the Haven River Inn.""","""String lights grow near both the South Park bandstand and the Gazebo for Albert Steveslocated at the Haven River Inn.""",0
192,"""No, the sign for The Leathern Bottle in Meadrow is not longer.""","""No, the sign for The Leathern Bottle in Meadrow is shorter.""",0
193,"""You can see more skyscrapers while sitting in the stands of Busan Sajik Baseball Stadium than in Sydney football stadium.""",You can see more skyscrapers while sitting in the stands of Sydney football stadium than in Busan Sajik Baseball Stadium.,0
194,"""The Berlin Wall kissing graffiti has more homosexual kissing.""","""The Berlin Wall kissing graffiti has more homosexual kissing.""",1
195,"""No, the sign isn\'t the same color as the numbers.""","""No, the sign isn't the same color as the numbers.""",0
196,"""Both the Newman Street Tavern and the Inn 1888 Devonshire Street have shades outside of their windows.""","""Both the Newman Street Tavern and the Inn 1888 Devonshire Street have shades outside of their windows.""",1
197,"""The music hall sign on top of Music Hall Detroit is at a greater altitude.""","""The music hall sign on top of Music Hall Detroit is at a greater altitude.""",1
198,"""There are more windows in the back wall of the Academy of Fine Arts in Gdańsk than the front wall of the Burlington House of the Royal Academy of Arts.""","""There are more windows in the back wall of the Academy of Fine Arts in Gdańsk than the front wall of the Burlington House of the Royal Academy of Arts.""",1
199,"""Yes you can see skyscrapers behind the Modular Cactus sculpture.""",No you cannot see skyscrapers behind the Modular Cactus sculpture.,0
200,"""There is parking space for dozens of bikes outside of the Darwin Building, Royal College of Art.""","There is no parking space for bikes outside of the Darwin Building, Royal College of Art.",0
201,"""No, Drew Barrymore\'s star on the Hollywood Walk of Fame does not have more gold on it.""","""Yes, Drew Barrymore's star on the Hollywood Walk of Fame does have more gold on it.""",0
202,"""Trees grow near both locations.""","""Trees grow near both locations.""",1
203,"""Yes, the sidewalks of SOHO, Hong Kong have chained pedestrian barriers.""","""Yes, the sidewalks of SOHO, Hong Kong have chained pedestrian barriers.""",1
204,"""Grass, trees and bushes grow near both the house at 2245 Island Home Boulevard in the Island Home Park neighborhood of Knoxville, Tennessee and the Pink House.""","""Grass, trees and bushes grow near both the house at 2245 Island Home Boulevard in the Island Home Park neighborhood of Knoxville, Tennessee and the Pink House.""",1
205,"""The yellow seats make up the Nike logo and the words ""Mes Que Un Club"" in Camp Nou Stadium.""","The yellow seats make up the Adidas logo and the words ""Mes Que Un Club"" in Camp Nou Stadium.",0
206,"""Amphiprion clarkii has stripes that are oriented more vertically.""","""Striped blenny has stripes that are oriented more vertically.""",0
207,"""The International Space Station had more solar panels than the Salut space station.""","""The Salut space station had more solar panels than the International Space Station.""",0
208,"""Panus-conchatus stems are larger.""","""Panus-conchatus stems are larger.""",1
209,"""The 2011 Cadillac Escalade has the taller break lights.""","""The Bentley Continental GT has taller break lights.""",0
210,"""Myozo ji and Kenso Ji do not have the same number of roof peaks above their entrances.""",Myozo ji and Kenso Ji have the same number of roof peaks above their entrances.,0
211,"""No, the roof of the building in front of the Washington Monument is not the same color as the roof panels of the Lincoln memorial""","""No, the roof of the building in front of the Washington Monument is not the same color as the roof panels of the Lincoln memorial""",1
212,"""No, the pedestal stand is not the same color in all of the exhibits at Mexico City\'s National Anthropology Museum.""","""Yes, the pedestal stand is the same color in all of the exhibits at Mexico City's National Anthropology Museum.""",0
213,"""No, the two buildings are in differing colors.""","""No, the two buildings are in differing colors.""",1
214,"""The meadow grasshopper has a longer antenna than the blue damselfly.""","""The meadow grasshopper has a longer antenna than the blue damselfly.""",1
215,"""The ladies in Angelica Kauffmann\'s Self-portraits (painted in 1770 and 1784) are holding a book and a pen.""",The ladies in Angelica Kauffmann's Self-portraits (painted in 1770 and 1784) are not holding a book and a pen.,0
216,"""The neon signboards for HRC in der Beale St. and B.B. King\'s Blues club on Beale Street in Memphis are both shaped like guitars.""","""The neon signboards for HRC in der Beale St. and B.B. King\'s Blues club on Beale Street in Memphis are both shaped like guitars.""",1
217,"""Both of these birds have a colored spot on the top of their head.""",Both of these birds have a colored spot on their back.,0
218,"""The horses in ""Toyotomi Hideyoshi on his horse with his unique helmet"" and the digitally retouched photograph of a Tang dynasty painting of two prized horses and one rider both show dark horses with white fur above each hoof.""","""The horses in ""Toyotomi Hideyoshi on his horse with his unique helmet"" and the digitally retouched photograph of a Tang dynasty painting of two prized horses and one rider both show dark horses with white fur above each hoof.""",1
