qid,question,origanswer,generatedanswer,correctness
714,How many purple spheres are there ?,4,24,0
715,How many large objects are there ?,8,22,0
716,How many rubber objects are there ?,11,23,0
717,How many yellow objects are there ?,5,18,0
718,How many spheres are there ?,6,22,0
719,How many large metal objects are there ?,6,22,0
720,How many small rubber objects are there ?,5,24,0
721,How many cylinders are there ?,6,20,0
722,How many metal objects are there ?,6,15,0
723,How many cubes are there ?,5,17,0
724,How many rubber objects are there ?,5,28,0
725,How many large objects are there ?,7,18,0
726,How many rubber spheres are there ?,6,22,0
727,How many metal objects are there ?,5,20,0
728,How many rubber objects are there ?,12,22,0
729,How many spheres are there ?,10,22,0
730,How many brown objects are there ?,5,22,0
731,How many large objects are there ?,9,28,0
732,How many green objects are there ?,5,18,0
733,How many red objects are there ?,4,24,0
734,How many large objects are there ?,5,23,0
735,How many rubber objects are there ?,6,20,0
736,How many large green spheres are there ?,4,22,0
737,How many blue metal objects are there ?,4,14,0
738,How many brown rubber objects are there ?,4,16,0
739,How many brown rubber cubes are there ?,4,20,0
740,How many purple objects are there ?,4,22,0
741,How many cubes are there ?,5,24,0
742,How many brown objects are there ?,5,22,0
743,How many blue objects are there ?,4,21,0
744,How many small objects are there ?,7,22,0
745,How many large objects are there ?,7,23,0
746,How many cyan spheres are there ?,4,18,0
747,How many blue cubes are there ?,6,23,0
748,How many rubber objects are there ?,10,22,0
749,How many green objects are there ?,5,18,0
750,How many large objects are there ?,8,23,0
751,How many rubber spheres are there ?,6,22,0
752,How many cubes are there ?,7,24,0
753,How many rubber cubes are there ?,4,24,0
754,How many purple metal objects are there ?,4,17,0
755,How many metal objects are there ?,9,22,0
756,How many large cylinders are there ?,5,20,0
757,How many green objects are there ?,7,22,0
758,How many large rubber objects are there ?,5,18,0
759,How many rubber objects are there ?,6,20,0
760,How many metal objects are there ?,7,22,0
761,How many small objects are there ?,10,22,0
762,How many brown objects are there ?,6,20,0
763,How many cubes are there ?,5,23,0
764,How many large brown spheres are there ?,4,20,0
765,How many rubber objects are there ?,5,28,0
766,How many small metal spheres are there ?,4,18,0
767,How many brown objects are there ?,4,20,0
768,How many large objects are there ?,8,23,0
769,How many brown cubes are there ?,4,24,0
770,How many cylinders are there ?,5,23,0
771,How many small rubber objects are there ?,7,22,0
772,How many cubes are there ?,8,23,0
773,How many small objects are there ?,6,18,0
774,How many large spheres are there ?,5,22,0
775,How many large objects are there ?,9,22,0
776,How many small objects are there ?,6,22,0
777,How many spheres are there ?,6,24,0
778,How many small metal objects are there ?,6,20,0
779,How many small objects are there ?,6,22,0
780,How many metal spheres are there ?,6,27,0
781,How many metal objects are there ?,5,23,0
782,How many rubber objects are there ?,6,22,0
783,How many cyan rubber cylinders are there ?,4,18,0
784,How many cubes are there ?,7,18,0
785,How many rubber objects are there ?,8,22,0
786,How many blue objects are there ?,6,22,0
787,How many large objects are there ?,6,23,0
788,How many cylinders are there ?,4,22,0
789,How many large blue spheres are there ?,4,24,0
790,How many blue objects are there ?,4,23,0
791,How many cyan objects are there ?,4,21,0
792,How many purple objects are there ?,4,20,0
793,How many large cubes are there ?,5,23,0
794,How many gray objects are there ?,5,15,0
795,How many metal objects are there ?,4,24,0
796,How many small spheres are there ?,5,28,0
797,How many blue objects are there ?,4,22,0
798,How many brown cylinders are there ?,4,23,0
799,How many cubes are there ?,6,23,0
800,How many green objects are there ?,5,23,0
801,Count the number of blue objects in the image .,3,21,0
802,Count the number of large blue objects in the image .,5,23,0
803,Count the number of gray objects in the image .,5,20,0
804,Count the number of cylinders in the image .,3,28,0
805,Count the number of yellow objects in the image .,3,28,0
806,Count the number of metal objects in the image .,7,22,0
807,Count the number of cubes in the image .,6,23,0
808,Count the number of metal objects in the image .,4,20,0
809,Count the number of brown spheres in the image .,4,22,0
810,Count the number of blue metal objects in the image .,4,18,0
811,Count the number of red objects in the image .,3,28,0
812,Count the number of spheres in the image .,7,28,0
813,Count the number of large objects in the image .,5,28,0
814,Count the number of gray cylinders in the image .,3,23,0
815,Count the number of rubber objects in the image .,5,24,0
816,Count the number of rubber objects in the image .,7,28,0
817,Count the number of cylinders in the image .,5,28,0
818,Count the number of cubes in the image .,4,28,0
819,Count the number of small gray cubes in the image .,3,18,0
820,Count the number of large metal objects in the image .,4,22,0
821,Count the number of large cylinders in the image .,4,22,0
822,Count the number of metal objects in the image .,5,15,0
823,Count the number of metal spheres in the image .,5,22,0
824,Count the number of rubber objects in the image .,4,28,0
825,Count the number of rubber cylinders in the image .,3,18,0
826,Count the number of cylinders in the image .,5,18,0
827,Count the number of cylinders in the image .,6,28,0
828,Count the number of cylinders in the image .,3,20,0
829,Count the number of large objects in the image .,5,22,0
830,Count the number of yellow metal objects in the image .,3,16,0
831,Count the number of metal cylinders in the image .,4,22,0
832,Count the number of large cylinders in the image .,5,23,0
833,Count the number of cyan metal objects in the image .,3,22,0
834,Count the number of small objects in the image .,5,27,0
835,Count the number of large green objects in the image .,4,28,0
836,Count the number of large spheres in the image .,4,22,0
837,Count the number of cylinders in the image .,6,28,0
838,Count the number of cubes in the image .,3,24,0
839,Count the number of gray rubber objects in the image .,3,20,0
840,Count the number of metal objects in the image .,7,18,0
841,Count the number of yellow metal spheres in the image .,3,22,0
842,Count the number of small metal objects in the image .,4,22,0
843,Count the number of metal spheres in the image .,3,22,0
844,Count the number of gray metal objects in the image .,3,20,0
845,Count the number of small objects in the image .,4,28,0
846,Count the number of metal objects in the image .,9,18,0
847,Count the number of large objects in the image .,6,18,0
848,Count the number of cubes in the image .,4,28,0
849,Count the number of spheres in the image .,6,28,0
850,Count the number of red objects in the image .,6,20,0
851,Count the number of yellow objects in the image .,5,20,0
852,Count the number of gray objects in the image .,4,18,0
853,Count the number of gray metal objects in the image .,3,17,0
854,Count the number of cyan objects in the image .,3,17,0
855,Count the number of small cylinders in the image .,3,23,0
856,Count the number of metal objects in the image .,7,16,0
857,Count the number of cylinders in the image .,6,28,0
858,Count the number of rubber objects in the image .,5,22,0
859,Count the number of rubber objects in the image .,6,28,0
860,Count the number of small objects in the image .,5,22,0
861,Count the number of small cyan objects in the image .,3,28,0
862,Count the number of red metal objects in the image .,5,18,0
863,Count the number of brown objects in the image .,3,20,0
864,Count the number of green rubber objects in the image .,3,14,0
865,Count the number of metal spheres in the image .,5,22,0
866,Count the number of cylinders in the image .,7,19,0
867,Count the number of spheres in the image .,6,28,0
868,Count the number of spheres in the image .,4,28,0
869,Count the number of large rubber objects in the image .,3,22,0
870,Count the number of small objects in the image .,6,24,0
871,Count the number of large objects in the image .,8,28,0
872,Count the number of rubber objects in the image .,6,28,0
873,Count the number of large objects in the image .,5,20,0
874,Count the number of rubber spheres in the image .,4,22,0
875,Count the number of metal objects in the image .,4,20,0
876,Count the number of cyan objects in the image .,3,28,0
877,Count the number of cyan objects in the image .,3,21,0
878,Count the number of large objects in the image .,6,28,0
879,Count the number of blue objects in the image .,3,17,0
880,Count the number of cubes in the image .,9,28,0
881,Count the number of rubber objects in the image .,10,23,0
882,Count the number of blue objects in the image .,4,17,0
883,Count the number of large objects in the image .,5,28,0
884,Count the number of small metal objects in the image .,5,27,0
885,Count the number of metal objects in the image .,8,23,0
886,Count the number of metal objects in the image .,7,22,0
887,Count the number of metal objects in the image .,5,18,0
888,Count the number of small red objects in the image .,3,28,0
889,Count the number of metal objects in the image .,6,22,0
890,Count the number of large objects in the image .,6,27,0
891,Count the number of cyan objects in the image .,5,28,0
892,Count the number of metal objects in the image .,6,17,0
893,Count the number of red rubber objects in the image .,3,22,0
894,Count the number of large cubes in the image .,3,27,0
895,Count the number of cubes in the image .,7,28,0
896,Count the number of cyan objects in the image .,4,18,0
897,Count the number of small objects in the image .,7,24,0
898,Count the number of small cylinders in the image .,4,23,0
899,Count the number of small objects in the image .,4,18,0
900,Count the number of metal objects in the image .,4,18,0
901,How many rubber objects are there ?,5,28,0
902,How many large objects are there ?,6,20,0
903,How many large objects are there ?,3,19,0
904,How many small rubber objects are there ?,7,22,0
905,How many small red objects are there ?,5,22,0
906,How many small red objects are there ?,3,22,0
907,How many small gray rubber objects are there ?,3,15,0
908,How many green metal objects are there ?,4,22,0
909,How many green rubber objects are there ?,3,28,0
910,How many large rubber objects are there ?,5,22,0
911,How many small objects are there ?,6,22,0
912,How many cylinders are there ?,3,22,0
913,How many rubber spheres are there ?,5,28,0
914,How many large objects are there ?,7,22,0
915,How many cubes are there ?,5,23,0
916,How many small rubber objects are there ?,6,17,0
917,How many spheres are there ?,6,24,0
918,How many green metal objects are there ?,4,22,0
919,How many large metal objects are there ?,4,18,0
920,How many cylinders are there ?,8,22,0
921,How many large objects are there ?,7,20,0
922,How many small cubes are there ?,5,17,0
923,How many metal objects are there ?,4,16,0
924,How many blue objects are there ?,3,22,0
925,How many metal objects are there ?,8,22,0
926,How many yellow cylinders are there ?,3,18,0
927,How many gray objects are there ?,3,17,0
928,How many small objects are there ?,6,22,0
