qid,gt_ans,pred_ans_blip,correctness_blip
1474,"[4, 1, 2, 3, 0]","[4, 1, 2, 3, 0]",1
1475,"[0, 4, 3, 2, 1]","[2, 0, 3, 1, 4]",0
1476,"[0, 1, 2]","[1, 2, 0]",0
1477,"[1, 2, 5, 0, 3, 4]","[1, 2, 4, 0, 3, 5]",0
1478,"[1, 0, 3, 2]","[0, 2, 1, 3]",0
1479,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1480,"[2, 5, 0, 6, 3, 4, 1]","[2, 5, 0, 6, 3, 4, 1]",1
1481,"[1, 2, 0]","[0, 1, 2]",0
1482,"[3, 2, 1, 0]","[2, 1, 3, 0]",0
1483,"[4, 1, 3, 2, 0]","[3, 1, 2, 4, 0]",0
1484,"[3, 1, 0, 2, 4]","[0, 1, 2, 3, 4]",0
1485,"[0, 2, 1]","[0, 1, 2]",0
1486,"[2, 0, 3, 1]","[0, 1, 2, 3]",0
1487,"[2, 3, 4, 0, 1]","[1, 4, 2, 3, 0]",0
1488,"[2, 1, 0]","[0, 2, 1]",0
1489,"[6, 4, 2, 3, 0, 5, 1]","[1, 2, 4, 0, 3, 5, 6]",0
1490,"[5, 0, 6, 3, 4, 2, 1]","[5, 0, 6, 3, 4, 2, 1]",1
1491,"[2, 0, 3, 4, 5, 1]","[5, 4, 3, 2, 0, 1]",0
1492,"[2, 0, 1]","[1, 2, 0]",0
1493,"[2, 0, 3, 1, 4]","[2, 0, 3, 1, 4]",1
1494,"[2, 0, 4, 8, 5, 9, 7, 6, 1, 3]","[1, 9, 8, 5, 6, 3, 4, 7, 2, 0]",0
1495,"[5, 0, 4, 3, 1, 2, 6]","[0, 1, 4, 6, 5, 2, 3]",0
1496,"[3, 4, 2, 0, 1]","[2, 3, 0, 4, 1]",0
1497,"[5, 0, 4, 2, 3, 1]","[1, 0, 2, 3, 4, 5]",0
1498,"[4, 2, 1, 0, 3]","[1, 2, 4, 3, 0]",0
1499,"[4, 5, 0, 2, 3, 1]","[1, 2, 0, 4, 3, 5]",0
1500,"[2, 1, 0]","[0, 1, 2]",0
1501,"[1, 4, 3, 2, 0]","[0, 2, 4, 1, 3]",0
1502,"[2, 0, 1]","[0, 2, 1]",0
1503,"[0, 3, 1, 4, 2]","[0, 3, 1, 4, 2]",1
1504,"[0, 2, 1]","[1, 2, 0]",0
1505,"[2, 0, 1]","[0, 2, 1]",0
1506,"[2, 3, 1, 0, 4]","[2, 0, 3, 1, 4]",0
1507,"[3, 2, 1, 0]","[0, 2, 3, 1]",0
1508,"[3, 2, 1, 0]","[1, 0, 2, 3]",0
1509,"[4, 2, 0, 1, 3]","[0, 3, 4, 2, 1]",0
1510,"[1, 3, 2, 4, 0]","[1, 3, 2, 4, 0]",1
1511,"[7, 12, 6, 4, 13, 3, 0, 9, 11, 8, 2, 1, 5, 10]","[3, 4, 12, 6, 9, 8, 7, 11, 10, 1, 0, 13, 5, 2]",0
1512,"[4, 2, 1, 0, 3]","[3, 1, 2, 0, 4]",0
1513,"[3, 4, 2, 0, 1]","[4, 1, 2, 3, 0]",0
1514,"[5, 2, 4, 0, 1, 3]","[2, 5, 4, 1, 3, 0]",0
1515,"[3, 4, 5, 0, 1, 2]","[0, 1, 2, 4, 3, 5]",0
1516,"[2, 0, 1]","[0, 2, 1]",0
1517,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
1518,"[0, 1, 2]","[0, 1, 2]",1
1519,"[1, 3, 5, 4, 0, 2]","[0, 4, 1, 3, 2, 5]",0
1520,"[1, 3, 2, 0]","[1, 3, 2, 0]",1
1521,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
1522,"[3, 4, 1, 0, 2]","[1, 0, 3, 4, 2]",0
1523,"[2, 0, 1]","[0, 1, 2]",0
1524,"[0, 2, 1]","[0, 2, 1]",1
1525,"[3, 1, 2, 4, 0]","[2, 1, 4, 3, 0]",0
1526,"[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]",1
1527,"[0, 2, 1, 3]","[0, 1, 2, 3]",0
1528,"[1, 0, 2]","[0, 1, 2]",0
1529,"[5, 1, 3, 2, 0, 4]","[3, 5, 2, 0, 4, 1]",0
1530,"[2, 4, 3, 0, 1]","[2, 3, 0, 1, 4]",0
1531,"[2, 0, 4, 5, 1, 3]","[1, 0, 4, 3, 2, 5]",0
1532,"[3, 1, 4, 5, 0, 2, 6]","[0, 6, 1, 2, 5, 4, 3]",0
1533,"[0, 2, 3, 1, 4]","[0, 3, 2, 4, 1]",0
1534,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
1535,"[1, 2, 0, 3]","[0, 2, 3, 1]",0
1536,"[4, 3, 5, 1, 0, 2]","[1, 2, 3, 5, 4, 0]",0
1537,"[1, 0, 2]","[1, 2, 0]",0
1538,"[0, 5, 1, 3, 2, 4]","[0, 5, 1, 3, 2, 4]",1
1539,"[3, 5, 4, 2, 1, 0]","[3, 5, 4, 2, 1, 0]",1
1540,"[1, 2, 0, 3, 4]","[2, 3, 1, 4, 0]",0
1541,"[1, 2, 0, 3]","[1, 0, 2, 3]",0
1542,"[1, 7, 8, 0, 4, 5, 6, 2, 3]","[0, 2, 7, 5, 4, 6, 1, 3, 8]",0
1543,"[0, 1, 2]","[1, 2, 0]",0
1544,"[0, 3, 2, 1]","[1, 2, 3, 0]",0
1545,"[1, 0, 2]","[1, 2, 0]",0
1546,"[1, 2, 3, 4, 0]","[1, 2, 3, 4, 0]",1
1547,"[1, 0, 2, 5, 6, 3, 4]","[1, 0, 2, 5, 6, 3, 4]",1
1548,"[1, 2, 0, 3]","[0, 2, 3, 1]",0
1549,"[2, 0, 1, 3]","[1, 3, 2, 0]",0
1550,"[0, 1, 2]","[0, 1, 2]",1
1551,"[0, 1, 2]","[0, 1, 2]",1
1552,"[1, 0, 3, 2]","[2, 0, 3, 1]",0
1553,"[0, 3, 2, 1]","[0, 3, 2, 1]",1
1554,"[1, 0, 4, 2, 3]","[2, 0, 3, 4, 1]",0
1555,"[2, 5, 0, 3, 1, 4]","[2, 5, 0, 3, 1, 4]",1
1556,"[1, 4, 2, 0, 3, 5]","[0, 3, 4, 2, 1, 5]",0
1557,"[3, 2, 0, 1]","[2, 3, 1, 0]",0
1558,"[3, 0, 1, 2]","[0, 2, 3, 1]",0
1559,"[0, 2, 1, 3]","[1, 2, 3, 0]",0
1560,"[1, 0]","[1, 0]",1
1561,"[1, 0, 3, 2]","[2, 1, 0, 3]",0
1562,"[3, 0, 2, 1]","[1, 2, 0, 3]",0
1563,"[4, 5, 2, 0, 3, 1]","[5, 0, 4, 2, 3, 1]",0
1564,"[1, 3, 6, 4, 0, 2, 5]","[0, 2, 3, 5, 6, 1, 4]",0
1565,"[4, 2, 1, 3, 0, 5]","[3, 5, 4, 1, 0, 2]",0
1566,"[2, 1, 3, 0]","[2, 1, 3, 0]",1
1567,"[5, 1, 4, 3, 2, 0]","[0, 2, 1, 3, 4, 5]",0
1568,"[1, 4, 0, 2, 5, 3]","[0, 4, 2, 5, 3, 1]",0
1569,"[2, 1, 3, 0]","[0, 3, 2, 1]",0
1570,"[1, 0, 3, 4, 2]","[1, 0, 3, 4, 2]",1
1571,"[1, 2, 4, 0, 3]","[0, 3, 2, 4, 1]",0
1572,"[0, 3, 1, 4, 2]","[3, 1, 2, 4, 0]",0
1573,"[4, 1, 2, 3, 0, 5]","[0, 1, 2, 4, 3, 5]",0
1574,"[4, 2, 3, 0, 1]","[4, 2, 3, 0, 1]",1
1575,"[1, 2, 0, 3]","[3, 1, 2, 0]",0
1576,"[8, 1, 6, 9, 0, 2, 4, 5, 7, 3]","[2, 0, 9, 8, 5, 1, 7, 3, 4, 6]",0
1577,"[2, 1, 3, 0]","[3, 1, 2, 0]",0
1578,"[2, 3, 0, 4, 1]","[1, 0, 4, 2, 3]",0
1579,"[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]",1
1580,"[3, 2, 0, 4, 1]","[1, 2, 0, 3, 4]",0
1581,"[0, 1, 2]","[0, 1, 2]",1
1582,"[1, 0, 2, 3]","[1, 0, 2, 3]",1
1583,"[4, 0, 3, 2, 1]","[4, 0, 3, 2, 1]",1
1584,"[2, 1, 0, 3]","[0, 2, 1, 3]",0
1585,"[1, 3, 1, 0]","[0, 1, 3, 1]",0
1586,"[0, 3, 5, 1, 2, 4]","[0, 3, 5, 1, 2, 4]",1
1587,"[2, 3, 0, 1]","[1, 2, 3, 0]",0
1588,"[1, 2, 0, 3]","[1, 2, 0, 3]",1
1589,"[2, 3, 4, 1, 0]","[0, 3, 2, 4, 1]",0
1590,"[1, 4, 2, 3, 0]","[1, 2, 4, 0, 3]",0
1591,"[1, 3, 0, 2]","[1, 2, 0, 3]",0
1592,"[0, 2, 3, 1]","[1, 2, 3, 0]",0
1593,"[3, 0, 4, 2, 1]","[4, 0, 2, 3, 1]",0
1594,"[1, 3, 2, 0]","[1, 0, 3, 2]",0
1595,"[2, 1, 0]","[0, 1, 2]",0
1596,"[1, 0, 4, 3, 2]","[1, 0, 4, 3, 2]",1
1597,"[0, 2, 1, 3, 4]","[1, 2, 3, 0, 4]",0
1598,"[0, 3, 1, 2]","[0, 3, 1, 2]",1
1599,"[1, 2, 0]","[1, 2, 0]",1
1600,"[6, 1, 4, 0, 7, 3, 5, 2]","[1, 2, 4, 6, 7, 0, 5, 3]",0
1601,"[1, 5, 0, 3, 2, 6, 7, 4]","[1, 5, 0, 3, 2, 6, 7, 4]",1
1602,"[0, 1, 2]","[0, 1, 2]",1
1603,"[0, 1, 2]","[0, 1, 2]",1
1604,"[2, 0, 1, 3]","[1, 0, 2, 3]",0
1605,"[3, 2, 0, 1]","[3, 1, 2, 0]",0
1606,"[4, 2, 3, 1, 0]","[2, 1, 3, 4, 0]",0
1607,"[3, 0, 6, 2, 1, 4, 7, 5]","[0, 3, 5, 2, 1, 6, 4, 7]",0
1608,"[3, 4, 1, 2, 0]","[2, 1, 3, 0, 4]",0
1609,"[2, 4, 3, 1, 0]","[3, 1, 2, 4, 0]",0
1610,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1611,"[1, 2, 0, 3]","[0, 3, 2, 1]",0
1612,"[0, 3, 1, 2]","[0, 2, 3, 1]",0
1613,"[1, 3, 4, 2, 0]","[4, 1, 2, 3, 0]",0
1614,"[5, 0, 1, 6, 3, 2, 4]","[5, 4, 6, 1, 2, 0, 3]",0
1615,"[2, 7, 1, 3, 4, 6, 0, 8, 9, 5]","[1, 2, 3, 8, 0, 5, 9, 6, 4, 7]",0
1616,"[0, 1, 3, 2]","[2, 1, 3, 0]",0
1617,"[0, 3, 4, 5, 2, 1]","[0, 5, 2, 3, 1, 4]",0
1618,"[2, 0, 1, 3]","[0, 2, 3, 1]",0
1619,"[1, 5, 4, 2, 3, 0]","[1, 0, 3, 2, 4, 5]",0
1620,"[3, 0, 1, 2]","[0, 1, 3, 2]",0
1621,"[0, 3, 2, 4, 1, 6, 5]","[0, 3, 2, 4, 1, 6, 5]",1
1622,"[3, 2, 1, 0, 4]","[1, 0, 2, 3, 4]",0
1623,"[0, 2, 4, 1, 3]","[0, 2, 4, 1, 3]",1
1624,"[1, 4, 2, 0, 3]","[0, 3, 2, 4, 1]",0
1625,"[1, 2, 3, 0, 4]","[0, 3, 2, 1, 4]",0
1626,"[1, 2, 5, 0, 3, 4]","[1, 2, 5, 0, 3, 4]",1
1627,"[1, 0, 2]","[0, 2, 1]",0
1628,"[4, 0, 1, 2, 3]","[1, 2, 4, 0, 3]",0
1629,"[2, 1, 0]","[1, 2, 0]",0
1630,"[1, 0, 2]","[1, 2, 0]",0
1631,"[2, 3, 5, 0, 4, 1]","[1, 2, 3, 0, 5, 4]",0
1632,"[1, 4, 2, 6, 0, 5, 7, 3]","[6, 7, 0, 3, 2, 1, 4, 5]",0
1633,"[0, 2, 3, 1]","[0, 2, 1, 3]",0
1634,"[2, 0, 1]","[0, 2, 1]",0
1635,"[0, 2, 1]","[1, 2, 0]",0
1636,"[0, 2, 4, 1, 3]","[1, 0, 3, 4, 2]",0
1637,"[3, 2, 1, 0]","[3, 2, 1, 0]",1
1638,"[2, 0, 1]","[1, 2, 0]",0
1639,"[2, 0, 3, 1]","[0, 1, 2, 3]",0
1640,"[1, 2, 3, 4, 0]","[1, 2, 3, 4, 0]",1
1641,"[0, 1, 3, 2]","[2, 1, 3, 0]",0
1642,"[3, 4, 2, 1, 5, 0]","[0, 5, 3, 4, 1, 2]",0
1643,"[1, 0, 2]","[2, 1, 0]",0
1644,"[2, 8, 4, 3, 0, 6, 5, 7, 1]","[1, 0, 6, 3, 5, 4, 8, 7, 2]",0
1645,"[3, 4, 0, 2, 1]","[0, 4, 2, 3, 1]",0
1646,"[3, 2, 1, 0]","[0, 2, 3, 1]",0
1647,"[1, 0, 2, 3]","[1, 0, 2, 3]",1
1648,"[4, 2, 0, 3, 1, 5]","[5, 1, 2, 3, 4, 0]",0
1649,"[4, 0, 2, 1, 3]","[4, 0, 2, 1, 3]",1
1650,"[1, 2, 0, 3]","[1, 2, 0, 3]",1
1651,"[0, 3, 2, 1]","[0, 3, 2, 1]",1
1652,"[1, 9, 0, 7, 6, 3, 8, 2, 4, 5]","[1, 9, 0, 7, 6, 3, 8, 2, 4, 5]",1
1653,"[2, 3, 0, 1]","[0, 1, 2, 3]",0
1654,"[4, 3, 0, 1, 5, 2]","[1, 0, 4, 5, 2, 3]",0
1655,"[2, 3, 1, 4, 5, 0]","[0, 4, 5, 2, 1, 3]",0
1656,"[1, 5, 7, 0, 6, 3, 8, 4, 9, 2, 10]","[1, 5, 7, 0, 6, 3, 8, 4, 9, 2, 10]",1
1657,"[1, 0]","[1, 0]",1
1658,"[0, 1, 4, 5, 2, 3]","[5, 0, 1, 3, 2, 4]",0
1659,"[1, 2, 0]","[0, 1, 2]",0
1660,"[3, 1, 0, 2, 5, 7, 6, 4]","[2, 7, 6, 3, 0, 1, 5, 4]",0
1661,"[1, 4, 3, 0, 2]","[2, 0, 3, 4, 1]",0
1662,"[0, 5, 1, 4, 2, 3, 7, 6, 8]","[7, 6, 8, 3, 4, 1, 2, 5, 0]",0
1663,"[3, 0, 1, 2]","[2, 1, 0, 3]",0
1664,"[3, 4, 1, 0, 2, 5]","[0, 1, 2, 3, 5, 4]",0
1665,"[4, 2, 1, 3, 0]","[4, 2, 1, 3, 0]",1
1666,"[0, 2, 1, 3]","[0, 1, 2, 3]",0
1667,"[1, 5, 2, 0, 4, 3]","[2, 4, 3, 5, 1, 0]",0
1668,"[2, 3, 1, 4, 0]","[0, 1, 3, 4, 2]",0
1669,"[3, 2, 1, 0, 4]","[1, 2, 3, 4, 0]",0
1670,"[2, 0, 5, 1, 4, 3]","[2, 0, 5, 1, 4, 3]",1
1671,"[1, 2, 0, 3]","[0, 1, 2, 3]",0
1672,"[2, 6, 7, 1, 0, 4, 3, 5]","[0, 5, 2, 3, 7, 6, 4, 1]",0
1673,"[1, 2, 0]","[0, 2, 1]",0
1674,"[2, 0, 3, 1, 4]","[0, 4, 2, 1, 3]",0
1675,"[0, 2, 1, 3]","[0, 3, 2, 1]",0
1676,"[4, 2, 5, 1, 3, 0]","[1, 4, 2, 3, 5, 0]",0
1677,"[3, 4, 5, 0, 2, 1]","[3, 5, 0, 4, 1, 2]",0
1678,"[3, 1, 5, 2, 0, 4]","[2, 1, 3, 5, 4, 0]",0
1679,"[2, 0, 1]","[0, 1, 2]",0
1680,"[0, 2, 1]","[0, 2, 1]",1
1681,"[2, 1, 0, 3]","[0, 1, 2, 3]",0
1682,"[0, 3, 4, 1, 2]","[0, 2, 3, 4, 1]",0
1683,"[1, 3, 2, 0]","[1, 2, 3, 0]",0
1684,"[2, 3, 1, 0, 4, 6, 5]","[5, 0, 2, 6, 3, 4, 1]",0
1685,"[2, 5, 3, 0, 1, 4]","[0, 1, 2, 4, 5, 3]",0
1686,"[1, 2, 5, 4, 0, 3]","[2, 4, 3, 5, 1, 0]",0
1687,"[0, 4, 2, 1, 3, 5]","[0, 1, 2, 3, 4, 5]",0
1688,"[1, 6, 0, 2, 4, 5, 3]","[1, 5, 2, 3, 6, 0, 4]",0
1689,"[7, 0, 2, 1, 5, 4, 3, 6]","[7, 0, 2, 1, 5, 4, 3, 6]",1
1690,"[1, 3, 0, 4, 2]","[0, 3, 2, 4, 1]",0
1691,"[3, 1, 4, 0, 2, 5, 6]","[0, 1, 4, 5, 2, 3, 6]",0
1692,"[3, 0, 6, 4, 1, 5, 2]","[0, 1, 3, 2, 4, 6, 5]",0
1693,"[0, 5, 4, 2, 7, 1, 3, 6]","[7, 1, 2, 4, 0, 5, 3, 6]",0
1694,"[5, 6, 2, 1, 4, 3, 0]","[2, 1, 4, 3, 5, 0, 6]",0
1695,"[4, 2, 3, 0, 1]","[0, 4, 2, 3, 1]",0
1696,"[6, 0, 2, 4, 3, 5, 1, 7, 8]","[0, 2, 3, 4, 7, 1, 8, 5, 6]",0
1697,"[0, 2, 1]","[1, 2, 0]",0
1698,"[4, 1, 0, 5, 3, 2]","[2, 1, 4, 0, 5, 3]",0
1699,"[4, 3, 1, 0, 2]","[1, 2, 0, 4, 3]",0
1700,"[2, 3, 4, 1, 0]","[2, 3, 4, 1, 0]",1
1701,"[4, 0, 2, 1, 3]","[4, 0, 2, 1, 3]",1
1702,"[5, 6, 3, 1, 0, 2, 4]","[5, 6, 3, 1, 4, 0, 2]",0
1703,"[3, 1, 0, 2]","[0, 2, 1, 3]",0
1704,"[2, 0, 1, 4, 6, 3, 5]","[2, 0, 1, 4, 6, 3, 5]",1
1705,"[1, 5, 0, 2, 3, 4]","[1, 5, 0, 2, 3, 4]",1
1706,"[3, 6, 11, 9, 7, 4, 2, 8, 10, 5, 1, 0]","[0, 2, 5, 10, 4, 11, 3, 8, 9, 6, 7, 1]",0
1707,"[2, 3, 1, 0]","[1, 2, 0, 3]",0
1708,"[4, 5, 1, 6, 2, 3, 0]","[1, 2, 4, 6, 0, 5, 3]",0
1709,"[7, 12, 8, 3, 6, 9, 10, 2, 5, 0, 1, 11, 4]","[2, 7, 10, 4, 8, 11, 6, 1, 5, 3, 0, 12, 9]",0
1710,"[1, 0, 3, 2, 4]","[2, 0, 4, 1, 3]",0
1711,"[3, 0, 4, 1, 2]","[4, 3, 2, 0, 1]",0
1712,"[9, 6, 5, 7, 0, 3, 8, 1, 4, 2]","[0, 3, 2, 4, 6, 5, 8, 1, 9, 7]",0
1713,"[0, 2, 1, 3]","[1, 2, 0, 3]",0
1714,"[4, 0, 2, 3, 1]","[2, 1, 3, 4, 0]",0
1715,"[5, 2, 1, 3, 0, 4]","[5, 4, 3, 2, 1, 0]",0
1716,"[1, 2, 3, 0]","[0, 1, 2, 3]",0
1717,"[1, 2, 0]","[1, 2, 0]",1
1718,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1719,"[2, 0, 3, 1]","[2, 0, 3, 1]",1
1720,"[2, 3, 7, 6, 8, 5, 1, 0, 4]","[2, 3, 7, 6, 8, 5, 1, 0, 4]",1
1721,"[0, 4, 1, 3, 2]","[0, 4, 1, 3, 2]",1
1722,"[0, 2, 1]","[0, 1, 2]",0
1723,"[2, 0, 1]","[0, 1, 2]",0
1724,"[2, 0, 1, 3]","[1, 2, 0, 3]",0
1725,"[0, 3, 2, 1, 4, 5]","[0, 5, 1, 2, 3, 4]",0
1726,"[3, 4, 0, 7, 5, 9, 2, 8, 1, 6]","[3, 4, 0, 7, 5, 9, 2, 8, 1, 6]",1
1727,"[1, 2, 0, 3]","[1, 0, 2, 3]",0
1728,"[3, 1, 2, 0]","[0, 3, 1, 2]",0
1729,"[0, 1, 2, 3]","[0, 1, 2, 3]",1
1730,"[2, 1, 0]","[2, 1, 0]",1
1731,"[4, 5, 1, 2, 0, 3, 6]","[1, 0, 3, 5, 2, 6, 4]",0
1732,"[3, 0, 1, 4, 2, 5]","[5, 0, 3, 1, 2, 4]",0
1733,"[0, 4, 2, 3, 5, 1]","[0, 4, 2, 3, 5, 1]",1
1734,"[0, 3, 4, 2, 1]","[1, 2, 4, 3, 0]",0
1735,"[3, 1, 0, 2]","[1, 0, 2, 3]",0
1736,"[0, 4, 3, 2, 1]","[0, 4, 3, 2, 1]",1
1737,"[3, 1, 0, 2]","[2, 1, 3, 0]",0
1738,"[0, 3, 4, 6, 2, 5, 1]","[0, 3, 4, 6, 2, 5, 1]",1
1739,"[3, 4, 2, 1, 5, 0]","[1, 0, 2, 3, 4, 5]",0
1740,"[0, 1]","[1, 0]",0
1741,"[0, 5, 6, 7, 3, 1, 2, 4]","[1, 2, 0, 7, 4, 5, 6, 3]",0
1742,"[2, 3, 1, 0]","[1, 2, 3, 0]",0
1743,"[2, 3, 6, 4, 0, 5, 1]","[2, 3, 6, 4, 0, 5, 1]",1
1744,"[0, 3, 6, 5, 2, 4, 1]","[3, 6, 0, 2, 4, 1, 5]",0
1745,"[0, 1, 3, 2]","[2, 1, 3, 0]",0
1746,"[1, 0, 3, 2]","[1, 2, 3, 0]",0
1747,"[0, 2, 1]","[0, 1, 2]",0
1748,"[3, 0, 1, 2, 5, 4]","[0, 2, 1, 5, 3, 4]",0
1749,"[1, 0, 4, 3, 2]","[0, 4, 2, 1, 3]",0
1750,"[0, 3, 4, 2, 5, 1]","[1, 5, 3, 2, 4, 0]",0
1751,"[1, 2, 0, 4, 3]","[1, 2, 0, 4, 3]",1
1752,"[0, 1, 3, 2, 4]","[0, 1, 3, 2, 4]",1
1753,"[2, 0, 1, 3]","[2, 0, 3, 1]",0
1754,"[1, 3, 0, 7, 2, 4, 6, 5]","[0, 4, 3, 7, 6, 5, 2, 1]",0
1755,"[2, 1, 3, 0]","[2, 1, 3, 0]",1
1756,"[2, 0, 3, 4, 1]","[1, 3, 4, 0, 2]",0
1757,"[2, 4, 1, 3, 0]","[2, 4, 1, 3, 0]",1
1758,"[0, 1, 3, 2, 5, 4, 6]","[0, 1, 3, 2, 5, 4, 6]",1
1759,"[0, 2, 1]","[0, 2, 1]",1
1760,"[0, 1]","[1, 0]",0
1761,"[4, 0, 1, 5, 2, 3]","[2, 0, 4, 3, 1, 5]",0
1762,"[1, 3, 0, 2]","[1, 0, 3, 2]",0
1763,"[2, 1, 0]","[0, 1, 2]",0
1764,"[5, 4, 1, 0, 6, 7, 2, 8, 3]","[5, 4, 6, 7, 8, 3, 2, 1, 0]",0
1765,"[2, 1, 0, 4, 3]","[2, 0, 1, 3, 4]",0
1766,"[1, 0, 2]","[0, 1, 2]",0
1767,"[3, 2, 4, 5, 0, 1]","[5, 0, 2, 4, 3, 1]",0
1768,"[3, 0, 1, 2, 4]","[3, 0, 1, 2, 4]",1
1769,"[0, 2, 4, 3, 5, 1]","[0, 2, 4, 3, 5, 1]",1
1770,"[0, 8, 9, 4, 5, 7, 6, 3, 1, 2]","[0, 8, 9, 4, 5, 7, 6, 3, 1, 2]",1
1771,"[1, 4, 0, 2, 3]","[1, 4, 0, 2, 3]",1
1772,"[3, 4, 5, 2, 0, 1]","[1, 3, 2, 0, 5, 4]",0
1773,"[2, 0, 1]","[1, 2, 0]",0
1774,"[4, 7, 2, 9, 1, 0, 6, 3, 8, 5]","[1, 8, 0, 3, 2, 6, 4, 5, 7, 9]",0
1775,"[0, 2, 1]","[0, 1, 2]",0
1776,"[1, 4, 0, 3, 2]","[0, 4, 1, 3, 2]",0
1777,"[2, 1, 0]","[2, 1, 0]",1
1778,"[6, 1, 4, 5, 0, 3, 2]","[3, 2, 0, 1, 4, 5, 6]",0
1779,"[0, 4, 3, 1, 2]","[0, 2, 1, 4, 3]",0
1780,"[0, 2, 4, 3, 1]","[0, 2, 4, 3, 1]",1
1781,"[1, 0, 2, 3]","[1, 0, 2, 3]",1
1782,"[6, 2, 5, 1, 4, 3, 0]","[1, 2, 6, 4, 3, 5, 0]",0
1783,"[6, 3, 4, 5, 1, 2, 0]","[0, 2, 3, 4, 5, 6, 1]",0
1784,"[0, 2, 1, 4, 3]","[1, 2, 3, 4, 0]",0
1785,"[4, 0, 1, 2, 3]","[0, 1, 2, 3, 4]",0
1786,"[1, 0, 2]","[0, 1, 2]",0
1787,"[1, 2, 0]","[1, 2, 0]",1
1788,"[1, 4, 0, 2, 3]","[1, 4, 0, 2, 3]",1
1789,"[3, 0, 1, 2]","[1, 2, 3, 0]",0
1790,"[2, 0, 1]","[0, 1, 2]",0
1791,"[2, 1, 0, 3, 4]","[1, 3, 4, 2, 0]",0
1792,"[1, 0, 2]","[0, 1, 2]",0
1793,"[0, 2, 1]","[0, 2, 1]",1
1794,"[3, 1, 2, 4, 0]","[0, 4, 3, 2, 1]",0
1795,"[0, 3, 4, 1, 2, 5]","[0, 3, 4, 1, 2, 5]",1
1796,"[3, 1, 6, 5, 2, 0, 4]","[0, 2, 3, 1, 5, 4, 6]",0
1797,"[2, 1, 3, 0]","[2, 1, 3, 0]",1
1798,"[1, 3, 0, 2]","[1, 3, 2, 0]",0
1799,"[1, 0, 2]","[0, 1, 2]",0
1800,"[0, 4, 1, 2, 3]","[0, 4, 1, 2, 3]",1
1801,"[2, 0, 1, 3]","[2, 1, 3, 0]",0
1802,"[1, 0, 2]","[2, 1, 0]",0
1803,"[2, 0, 4, 3, 5, 1]","[5, 2, 4, 3, 1, 0]",0
1804,"[4, 3, 0, 2, 1, 5, 6]","[0, 2, 4, 1, 3, 5, 6]",0
1805,"[0, 2, 1]","[0, 1, 2]",0
1806,"[0, 1, 3, 2]","[0, 1, 2, 3]",0
1807,"[3, 5, 4, 0, 1, 2]","[0, 2, 4, 1, 3, 5]",0
1808,"[0, 3, 1, 2]","[0, 2, 3, 1]",0
1809,"[2, 6, 1, 3, 5, 4, 0]","[2, 0, 5, 4, 3, 1, 6]",0
1810,"[2, 0, 1]","[1, 2, 0]",0
1811,"[6, 0, 1, 3, 2, 5, 4]","[2, 0, 5, 4, 1, 6, 3]",0
1812,"[2, 3, 0, 1]","[0, 1, 2, 3]",0
1813,"[1, 4, 3, 0, 2]","[1, 0, 2, 4, 3]",0
1814,"[0, 3, 2, 4, 1]","[0, 3, 2, 4, 1]",1
1815,"[4, 1, 0, 5, 2, 3]","[0, 5, 4, 1, 2, 3]",0
1816,"[0, 2, 1]","[0, 1, 2]",0
1817,"[2, 0, 4, 1, 3]","[3, 2, 1, 4, 0]",0
1818,"[2, 3, 0, 1]","[0, 2, 3, 1]",0
1819,"[2, 0, 1]","[0, 2, 1]",0
1820,"[0, 2, 1]","[0, 1, 2]",0
1821,"[3, 5, 1, 2, 4, 0]","[0, 3, 4, 2, 5, 1]",0
1822,"[0, 3, 1, 2]","[0, 1, 3, 2]",0
1823,"[4, 3, 2, 1, 6, 0, 5]","[6, 5, 4, 2, 1, 3, 0]",0
1824,"[0, 3, 2, 1]","[0, 3, 2, 1]",1
1825,"[2, 0, 3, 1]","[0, 1, 2, 3]",0
1826,"[2, 0, 4, 3, 1]","[0, 2, 3, 4, 1]",0
1827,"[8, 1, 4, 2, 5, 0, 3, 6, 7]","[0, 3, 7, 5, 6, 1, 4, 2, 8]",0
1828,"[2, 4, 0, 5, 1, 3]","[0, 4, 5, 1, 3, 2]",0
1829,"[0, 3, 1, 2]","[1, 2, 3, 0]",0
1830,"[2, 1, 0, 4, 3]","[2, 1, 0, 4, 3]",1
1831,"[1, 2, 4, 0, 5, 6, 3]","[1, 2, 4, 0, 5, 6, 3]",1
1832,"[1, 0, 2]","[1, 2, 0]",0
1833,"[2, 0, 1, 4, 6, 7, 8, 3, 5]","[0, 8, 3, 1, 5, 6, 4, 2, 7]",0
1834,"[2, 1, 0]","[0, 2, 1]",0
1835,"[7, 1, 9, 4, 5, 2, 6, 8, 0, 3]","[5, 6, 9, 4, 8, 7, 2, 3, 0, 1]",0
