index,sub_index,filenumber,qid,question,origanswer,generatedanswer,correctness
500,499,1,1012566,Choose the correct order of the events?,1,0,0
501,500,1,10126152,Choose the correct order of the events?,1,0,0
502,501,1,10126889,Choose the correct order of the events?,0,0,1
503,502,1,10126,Choose the correct order of the events?,3,0,0
504,503,1,10127591,Choose the correct order of the events?,1,0,0
505,504,1,10127637,Choose the correct order of the events?,2,0,0
506,505,1,10127667,Choose the correct order of the events?,2,0,0
507,506,1,10127668,Choose the correct order of the events?,3,0,0
508,507,1,10127669,Choose the correct order of the events?,3,0,0
509,508,1,10127673,Choose the correct order of the events?,0,0,1
510,509,1,101291,Choose the correct order of the events?,1,0,0
511,510,1,101296,Choose the correct order of the events?,3,0,0
512,511,1,1012974,Choose the correct order of the events?,1,0,0
513,512,1,1012978,Choose the correct order of the events?,0,0,1
514,513,1,10129,Choose the correct order of the events?,2,0,0
515,514,1,1013104,Choose the correct order of the events?,3,0,0
516,515,1,10131120,Choose the correct order of the events?,2,0,0
517,516,1,10131235,Choose the correct order of the events?,2,0,0
518,517,1,10131716,Choose the correct order of the events?,3,0,0
519,518,1,10132059,Choose the correct order of the events?,0,0,1
520,519,1,10132113,Choose the correct order of the events?,2,0,0
521,520,1,10132915,Choose the correct order of the events?,2,0,0
522,521,1,10133764,Choose the correct order of the events?,3,0,0
523,522,1,1013408,Choose the correct order of the events?,2,0,0
524,523,1,10134341,Choose the correct order of the events?,3,0,0
525,524,1,10134514,Choose the correct order of the events?,0,0,1
526,525,1,101345,Choose the correct order of the events?,2,0,0
527,526,1,10135736,Choose the correct order of the events?,3,0,0
528,527,1,10135882,Choose the correct order of the events?,2,0,0
529,528,1,10135922,Choose the correct order of the events?,3,0,0
530,529,1,10136095,Choose the correct order of the events?,3,0,0
531,530,1,10136120,Choose the correct order of the events?,3,0,0
532,531,1,10136188,Choose the correct order of the events?,1,0,0
533,532,1,10136446,Choose the correct order of the events?,0,0,1
534,533,1,101366,Choose the correct order of the events?,0,0,1
535,534,1,10136740,Choose the correct order of the events?,2,0,0
536,535,1,10137609,Choose the correct order of the events?,0,0,1
537,536,1,10137745,Choose the correct order of the events?,2,0,0
538,537,1,10137753,Choose the correct order of the events?,1,0,0
539,538,1,10137943,Choose the correct order of the events?,2,0,0
540,539,1,10137,Choose the correct order of the events?,3,0,0
541,540,1,10138197,Choose the correct order of the events?,3,0,0
542,541,1,10138549,Choose the correct order of the events?,0,0,1
543,542,1,10138677,Choose the correct order of the events?,3,0,0
544,543,1,10138974,Choose the correct order of the events?,0,0,1
545,544,1,10139094,Choose the correct order of the events?,2,0,0
546,545,1,10139114,Choose the correct order of the events?,0,0,1
547,546,1,10140840,Choose the correct order of the events?,3,0,0
548,547,1,10141146,Choose the correct order of the events?,2,0,0
549,548,1,1014120,Choose the correct order of the events?,1,0,0
550,549,1,10141503,Choose the correct order of the events?,2,0,0
551,550,1,10141582,Choose the correct order of the events?,0,0,1
552,551,1,10141674,Choose the correct order of the events?,1,0,0
553,552,1,10141675,Choose the correct order of the events?,3,0,0
554,553,1,10141676,Choose the correct order of the events?,3,0,0
555,554,1,10141677,Choose the correct order of the events?,3,0,0
556,555,1,10141679,Choose the correct order of the events?,0,0,1
557,556,1,10141680,Choose the correct order of the events?,2,0,0
558,557,1,10141821,Choose the correct order of the events?,0,0,1
559,558,1,10141822,Choose the correct order of the events?,2,0,0
560,559,1,10141836,Choose the correct order of the events?,1,0,0
561,560,1,10141,Choose the correct order of the events?,0,0,1
562,561,1,10142140,Choose the correct order of the events?,2,0,0
563,562,1,10142306,Choose the correct order of the events?,3,0,0
564,563,1,10142815,Choose the correct order of the events?,3,0,0
565,564,1,10144258,Choose the correct order of the events?,3,0,0
566,565,1,10144278,Choose the correct order of the events?,1,0,0
567,566,1,10144396,Choose the correct order of the events?,3,0,0
568,567,1,10144718,Choose the correct order of the events?,2,0,0
569,568,1,1014509,Choose the correct order of the events?,3,0,0
570,569,1,10145914,Choose the correct order of the events?,2,0,0
571,570,1,10145938,Choose the correct order of the events?,1,0,0
572,571,1,10146587,Choose the correct order of the events?,3,0,0
573,572,1,10146685,Choose the correct order of the events?,3,0,0
574,573,1,1014679,Choose the correct order of the events?,2,0,0
575,574,1,10147194,Choose the correct order of the events?,0,0,1
576,575,1,10147359,Choose the correct order of the events?,1,0,0
577,576,1,10149013,Choose the correct order of the events?,2,0,0
578,577,1,10149225,Choose the correct order of the events?,1,0,0
579,578,1,1014961,Choose the correct order of the events?,3,0,0
580,579,1,10149771,Choose the correct order of the events?,3,0,0
581,580,1,10150202,Choose the correct order of the events?,3,0,0
582,581,1,10150252,Choose the correct order of the events?,3,0,0
583,582,1,10150308,Choose the correct order of the events?,2,0,0
584,583,1,1015030,Choose the correct order of the events?,2,0,0
585,584,1,10150420,Choose the correct order of the events?,2,0,0
586,585,1,10150479,Choose the correct order of the events?,1,0,0
587,586,1,10150513,Choose the correct order of the events?,3,0,0
588,587,1,10150598,Choose the correct order of the events?,3,0,0
589,588,1,10150599,Choose the correct order of the events?,2,0,0
590,589,1,10150600,Choose the correct order of the events?,2,0,0
591,590,1,10150601,Choose the correct order of the events?,3,0,0
592,591,1,10150602,Choose the correct order of the events?,1,0,0
593,592,1,10150604,Choose the correct order of the events?,2,0,0
594,593,1,10150606,Choose the correct order of the events?,1,0,0
595,594,1,10150607,Choose the correct order of the events?,2,0,0
596,595,1,10150608,Choose the correct order of the events?,0,0,1
597,596,1,10150609,Choose the correct order of the events?,3,0,0
598,597,1,10150611,Choose the correct order of the events?,2,0,0
599,598,1,10150612,Choose the correct order of the events?,0,0,1
600,599,1,10150614,Choose the correct order of the events?,2,0,0
601,600,1,10150951,Choose the correct order of the events?,0,0,1
602,601,1,10150,Choose the correct order of the events?,1,0,0
603,602,1,10151165,Choose the correct order of the events?,0,0,1
604,603,1,10151330,Choose the correct order of the events?,2,0,0
605,604,1,1015156,Choose the correct order of the events?,2,0,0
606,605,1,1015166,Choose the correct order of the events?,2,0,0
607,606,1,10152231,Choose the correct order of the events?,0,0,1
608,607,1,10152235,Choose the correct order of the events?,0,0,1
609,608,1,10152471,Choose the correct order of the events?,3,0,0
610,609,1,10152555,Choose the correct order of the events?,0,0,1
611,610,1,1015287,Choose the correct order of the events?,1,0,0
612,611,1,10152938,Choose the correct order of the events?,1,0,0
613,612,1,10153005,Choose the correct order of the events?,3,0,0
614,613,1,10153155,Choose the correct order of the events?,3,0,0
615,614,1,10153176,Choose the correct order of the events?,2,0,0
616,615,1,10153214,Choose the correct order of the events?,3,0,0
617,616,1,10153327,Choose the correct order of the events?,1,0,0
618,617,1,10153442,Choose the correct order of the events?,1,0,0
619,618,1,10153443,Choose the correct order of the events?,3,0,0
620,619,1,10153444,Choose the correct order of the events?,3,0,0
621,620,1,10153445,Choose the correct order of the events?,2,0,0
622,621,1,101535,Choose the correct order of the events?,1,0,0
623,622,1,10154583,Choose the correct order of the events?,1,0,0
624,623,1,10155888,Choose the correct order of the events?,1,0,0
625,624,1,10155936,Choose the correct order of the events?,1,0,0
626,625,1,10155989,Choose the correct order of the events?,3,0,0
627,626,1,10155,Choose the correct order of the events?,0,0,1
628,627,1,10156143,Choose the correct order of the events?,0,0,1
629,628,1,10156154,Choose the correct order of the events?,3,0,0
630,629,1,10156224,Choose the correct order of the events?,1,0,0
631,630,1,10156225,Choose the correct order of the events?,0,0,1
632,631,1,10156227,Choose the correct order of the events?,2,0,0
633,632,1,10156228,Choose the correct order of the events?,1,0,0
634,633,1,10156229,Choose the correct order of the events?,1,0,0
635,634,1,10156230,Choose the correct order of the events?,2,0,0
636,635,1,10156584,Choose the correct order of the events?,3,0,0
637,636,1,10156595,Choose the correct order of the events?,3,0,0
638,637,1,10156651,Choose the correct order of the events?,2,0,0
639,638,1,10156854,Choose the correct order of the events?,2,0,0
640,639,1,10156,Choose the correct order of the events?,1,0,0
641,640,1,10157018,Choose the correct order of the events?,0,0,1
642,641,1,10157054,Choose the correct order of the events?,0,0,1
643,642,1,10157141,Choose the correct order of the events?,0,0,1
644,643,1,10157471,Choose the correct order of the events?,0,0,1
645,644,1,10158107,Choose the correct order of the events?,0,0,1
646,645,1,10158,Choose the correct order of the events?,3,0,0
647,646,1,10159095,Choose the correct order of the events?,2,0,0
648,647,1,1015920,Choose the correct order of the events?,3,0,0
649,648,1,10159222,Choose the correct order of the events?,3,0,0
650,649,1,10159539,Choose the correct order of the events?,2,0,0
651,650,1,10159974,Choose the correct order of the events?,0,0,1
652,651,1,10160194,Choose the correct order of the events?,1,0,0
653,652,1,10160213,Choose the correct order of the events?,2,0,0
654,653,1,1016029,Choose the correct order of the events?,0,0,1
655,654,1,10160330,Choose the correct order of the events?,2,0,0
656,655,1,10160536,Choose the correct order of the events?,1,0,0
657,656,1,10160537,Choose the correct order of the events?,0,0,1
658,657,1,10160538,Choose the correct order of the events?,0,0,1
659,658,1,10160539,Choose the correct order of the events?,0,0,1
660,659,1,10160540,Choose the correct order of the events?,3,0,0
661,660,1,10160541,Choose the correct order of the events?,0,0,1
662,661,1,10160858,Choose the correct order of the events?,3,0,0
663,662,1,10160890,Choose the correct order of the events?,3,0,0
664,663,1,10160970,Choose the correct order of the events?,3,0,0
665,664,1,10161072,Choose the correct order of the events?,2,0,0
666,665,1,10161089,Choose the correct order of the events?,2,0,0
667,666,1,10161096,Choose the correct order of the events?,2,0,0
668,667,1,101613,Choose the correct order of the events?,1,0,0
669,668,1,10161408,Choose the correct order of the events?,3,0,0
670,669,1,1016144,Choose the correct order of the events?,0,0,1
671,670,1,1016170,Choose the correct order of the events?,1,0,0
672,671,1,10162398,Choose the correct order of the events?,2,0,0
673,672,1,10162544,Choose the correct order of the events?,3,0,0
674,673,1,10162940,Choose the correct order of the events?,3,0,0
675,674,1,10162979,Choose the correct order of the events?,3,0,0
676,675,1,10163087,Choose the correct order of the events?,1,0,0
677,676,1,10163088,Choose the correct order of the events?,1,0,0
678,677,1,10163180,Choose the correct order of the events?,3,0,0
679,678,1,10163244,Choose the correct order of the events?,1,0,0
680,679,1,10163245,Choose the correct order of the events?,2,0,0
681,680,1,10163322,Choose the correct order of the events?,2,0,0
682,681,1,10163391,Choose the correct order of the events?,0,0,1
683,682,1,10163399,Choose the correct order of the events?,1,0,0
684,683,1,10164082,Choose the correct order of the events?,1,0,0
685,684,1,10164115,Choose the correct order of the events?,3,0,0
686,685,1,10164320,Choose the correct order of the events?,2,0,0
687,686,1,1016536,Choose the correct order of the events?,3,0,0
688,687,1,101653,Choose the correct order of the events?,0,0,1
689,688,1,10165490,Choose the correct order of the events?,3,0,0
690,689,1,10165535,Choose the correct order of the events?,2,0,0
691,690,1,10165735,Choose the correct order of the events?,3,0,0
692,691,1,10165950,Choose the correct order of the events?,3,0,0
693,692,1,10165,Choose the correct order of the events?,0,0,1
694,693,1,10166172,Choose the correct order of the events?,1,0,0
695,694,1,10166350,Choose the correct order of the events?,1,0,0
696,695,1,1016687,Choose the correct order of the events?,1,0,0
697,696,1,1016735,Choose the correct order of the events?,1,0,0
698,697,1,10167769,Choose the correct order of the events?,2,0,0
699,698,1,10167863,Choose the correct order of the events?,0,0,1
