index,qid,passage,question,origanswer,generatedanswer
78,3a14388f3031383ac0e44901016ba1cd,"text Juan Carlos, links ","Question: 
What part did Michael Steger play in the TV show whose poster features humans?
Answer Choices are: 
a. Mariel
b. Juan Carlos
Specify their correct answer by choosing one of a or b: 
",b,links
79,c71e0ed908a137274725963cb23d3c33,"text Kevin Harvick, links text Kevin Harvick, wiki_title Kevin Harvick, url https//en.wikipedia.org/wiki/Kevin_Harvick","Question: 
Which driver in the Top 10 of the 2001 Pennzoil Freedom 400 finished higher: Jeff Green or the one in the red hat?
Answer Choices are: 
a. icky Rudd
b. Kevin Harvick
Specify their correct answer by choosing one of a or b: 
",b,Kevin Harvick
80,616163c763cf98eab91968b285bd6bf0,"text Püha, links text Püha, wiki_title Püha, Saare County, url https//en.wikipedia.org/wiki/Püha,_Saare_County","Question: 
Which church in Saare County, Estonia, is found in a location that has a yellow field?
Answer Choices are: 
a. KâÂµljala
b. PâÂºha
Specify their correct answer by choosing one of a or b: 
",b,"Püha,_Saare_County"
81,f209f0afb3ca7b7f050ba2d0e1412192,"text Lutheran, links ","Question: 
What was the denomination of the Estonia church in Saare County with a yellow field in front?
Answer Choices are: 
a. Lutheran
b. Catholic
Specify their correct answer by choosing one of a or b: 
",a,text Lutheran
82,4149ab0a27931babc5bffca34d118db5,"text WBII-CD, links text WBII-CD, wiki_title WBII-CD, url https//en.wikipedia.org/wiki/WBII-CD","Question: 
Among former affiliates of Frost Great Outdoors, what is the designation of the station in the city that features a large, pyramid-shaped building with a glass exterior?
Answer Choices are: 
a. WBII-LD
b. WBII-CD
Specify their correct answer by choosing one of a or b: 
",b,wiki_title
83,5a60a0e113513eebb67069eadabcba9d,"text 20.2, links ","Question: 
Among former affiliates of Frost Great Outdoors, what channel is associated with the city in which you would find a large, pyramid-shaped building with a glass exterior?
Answer Choices are: 
a. 20.2
b. 1
Specify their correct answer by choosing one of a or b: 
",a,20.2
84,a01a23ac66d3783c56e03e0ee945639e,"text Birmingham, Alabama, links text Birmingham, Alabama, wiki_title Birmingham, Alabama, url https//en.wikipedia.org/wiki/Birmingham,_Alabama","Question: 
The former affiliate of Frost Great Outdoors was WSSH-LD located in a city with how many images in its collage?
Answer Choices are: 
a. six
b. Six.
Specify their correct answer by choosing one of a or b: 
",a,"Birmingham,_Alabama"
85,ce18cd7d0eecd73ed66928d81ea801aa,"text Memphis, Tennessee, links text Memphis, Tennessee, wiki_title Memphis, Tennessee, url https//en.wikipedia.org/wiki/Memphis,_Tennessee","Question: 
Among cities that were formerly affiliated with Frost Great Outdoors, which has a lower Channel: Arroyo, Puerto Rico, or the city in which a pyramid shaped building, covered in glass, can be found?
Answer Choices are: 
a. Memphis, Tennessee
b. Puerto Rico
Specify their correct answer by choosing one of a or b: 
",a,"Memphis, Tennessee"
86,2b63ee37f1e4a70b285c6946227eb1da,"text Crawley Town, links text Crawley Town, wiki_title Crawley Town F.C., url https//en.wikipedia.org/wiki/Crawley_Town_F.C.","Question: 
Mark Connolly's 2012-13 club logo is what sport?
Answer Choices are: 
a. football
b. soccer
Specify their correct answer by choosing one of a or b: 
",b,"text Crawley Town, links text Crawley Town, wiki_title Crawley Town F.C., url https//en.wikipedia.org/wiki/Crawley_Town_F.C."
87,54b9b5be7edc8c1d7ba2f55878fa3de3,"text Crawley Town, links text Crawley Town, wiki_title Crawley Town F.C., url https//en.wikipedia.org/wiki/Crawley_Town_F.C.","Question: 
What sport is shown in the logo for the club that Mark Connolly was with for the 2017-18 season?
Answer Choices are: 
a. rugby
b. soccer
Specify their correct answer by choosing one of a or b: 
",b,"text Crawley Town, links text Crawley Town, wiki_title Crawley Town F.C., url https//en.wikipedia.org/wiki/Crawley_Town_F.C."
88,25bd1ac580d2645558d6510263a420da,"text Shamoushak, links text Shamoushak, wiki_title Shamoushak Noshahr F.C., url https//en.wikipedia.org/wiki/Shamoushak_Noshahr_F.C.","Question: 
What award is the shape of the logo for the club that Mohsen Bengar played with from 2003-04?
Answer Choices are: 
a. the shape of the logo for the club that Mohsen Bengar played with from 2003-04 is a circle
b. trophy
Specify their correct answer by choosing one of a or b: 
",b,Shamoushak
89,bbb64f000749099bdf1f0bb1bb036be0,"text Huge, links text Huge, wiki_title Huge (TV series), url https//en.wikipedia.org/wiki/Huge_(TV_series)","Question: 
What is the title of the 2010 TV show that Harvey Guillén was involved in, and whose poster shows only one person?
Answer Choices are: 
a. Large
b. Huge
Specify their correct answer by choosing one of a or b: 
",b,wiki_title Huge
90,2863646396ed395f3091259bc7d94f08,"text 23228, links ","Question: 
Among Elite Women at the 2016 Boston Marathon, what time was achieved by the runner with light-colored skin?
Answer Choices are: 
a. 2:32:29
b. 2:32:28
Specify their correct answer by choosing one of a or b: 
",b,23228
91,2ddf958d3960e71cd1fbf67fcae2d50f,"text bye, links ","Question: 
During the first round of the 1912-1913 Lancashire Cup, which away team is listed alongside the home team whose logo features a wolf?
Answer Choices are: 
a. bye
b. snake
Specify their correct answer by choosing one of a or b: 
",a,text bye
92,c907e2f5fbffa6707512c00025c9b6b3,"text Lokomotiv, links text Lokomotiv, wiki_title FC Lokomotiv Moscow, url https//en.wikipedia.org/wiki/FC_Lokomotiv_Moscow","Question: 
What was the team of the top assists player  at the Russian Premier 2016-17 league with a red ring around his collar?
Answer Choices are: 
a. Arsenal
b. Lokomotiv
Specify their correct answer by choosing one of a or b: 
",b,FC_Lokomotiv_Moscow
93,75aa83ceb619add5f6a5981dab9d5b42,"text Bobby Jones (a), links text Bobby Jones, wiki_title Bobby Jones (golfer), url https//en.wikipedia.org/wiki/Bobby_Jones_(golfer)","Question: 
The 72-72=144 Open Championship 1926 second round player has what in hand?
Answer Choices are: 
a. putter
b. golfer
Specify their correct answer by choosing one of a or b: 
",a,text Bobby Jones
94,4f57d0aec6d6bf273c180a08373aca7e,"text 2014, links ","Question: 
On the A.V. Clubs list of films of the year, in what year was the movie with a child lying down on the grass listed?
Answer Choices are: 
a. 2013
b. 2014
Specify their correct answer by choosing one of a or b: 
",b,2014
95,1c403ccf43136a00cbfdc3d1867858e2,"text Boyhood, links text Boyhood, wiki_title Boyhood (film), url https//en.wikipedia.org/wiki/Boyhood_(film)","Question: 
Among the A.V. Club's list of Films of the Year, which film was chosen more recently: Winter's Bone or the movie whose poster features a child laying down on grassy field?
Answer Choices are: 
a. Boyhood
b. Pulp Fiction
Specify their correct answer by choosing one of a or b: 
",a,wiki_title Boyhood
96,a2e048d9f81cd7323081c60f85fb0ba3,"text Marco Antonio Figueroa, links text Marco Antonio Figueroa, wiki_title Marco Antonio Figueroa, url https//en.wikipedia.org/wiki/Marco_Antonio_Figueroa","Question: 
Who was the head coach of the team with a bird and star on the upper area of their logo at the Chilean Primera Division of 2019?
Answer Choices are: 
a. JosÃ© Luis Sierra
b. Marco Antonio Figueroa
Specify their correct answer by choosing one of a or b: 
",b,"Marco Antonio Figueroa, links text Marco Antonio Figueroa"
97,688d2507af5f9d27e799fe40902550cc,"text Storm of the Century, links text Storm of the Century, wiki_title Storm of the Century, url https//en.wikipedia.org/wiki/Storm_of_the_Century","Question: 
On the movie poster for the 1999 movie Helen Hughes was in, what was coming out of the man's eye?
Answer Choices are: 
a. coming out of the man's eye was a ray of light
b. lightening
Specify their correct answer by choosing one of a or b: 
",b,"Storm of the Century, links text Storm of the Century, wiki_title Storm of the Century, url https//en.wikipedia.org/wiki/Storm_of_the_Century"
98,a8a92f2b142cdfb93f7e1c879925e68f,"text EV Zug, links text EV Zug, wiki_title EV Zug, url https//en.wikipedia.org/wiki/EV_Zug","Question: 
Among the lead scorers of the 2005-6 Nationalliga A season, what team does the man shown wearing a tie play for?
Answer Choices are: 
a. EV Zug
b. HC GenâÂ®ve-Servette
Specify their correct answer by choosing one of a or b: 
",a,EV_Zug
99,dcb3a3810d12e3e258470072b4638a79,"text Kimmo Rintanen, links text Kimmo Rintanen, wiki_title Kimmo Rintanen, url https//en.wikipedia.org/wiki/Kimmo_Rintanen","Question: 
Among scoring leaders in the 2005–06 Nationalliga A season, which player had fewer penalty minutes: Kimmo Rintanen or the man who is shown wearing a necktie?
Answer Choices are: 
a. Kimmo Rintanen
b. The man who is shown wearing a necktie
Specify their correct answer by choosing one of a or b: 
",a,wiki_title
100,825132ae02d9ebbcaf331120f6b49e21,"text Mika Myllylä, links text Mika Myllylä, wiki_title Mika Myllylä, url https//en.wikipedia.org/wiki/Mika_Myllylä","Question: 
Among the Men's distance titles at the FIS Cross-Country World Cup, which competitor has fewer such titles: Mika Myllylä or the fully-bearded man?
Answer Choices are: 
a. the fully-bearded man
b. Mika MyllylÃ¤
Specify their correct answer by choosing one of a or b: 
",b,Mika_Myllylä
101,e7454964d51132a09eb83a87f0abe8d6,"text 2014, 2016, 2017, links text 2014, wiki_title 2013–14 FIS Cross-Country World Cup, url https//en.wikipedia.org/wiki/2013–14_FIS_Cross-Country_World_Cup, text 2016, wiki_title 2015–16 FIS Cross-Country World Cup, url https//en.wikipedia.org/wiki/2015–16_FIS_Cross-Country_World_Cup, text 2017, wiki_title 2016–17 FIS Cross-Country World Cup, url https//en.wikipedia.org/wiki/2016–17_FIS_Cross-Country_World_Cup","Question: 
Among male skiers who hold distance titles at the FIS Cross-Country World Cup, in which years did the skier with a full beard win?
Answer Choices are: 
a. 2014, 2016, 2017
b. 2015, 2016, 2017
Specify their correct answer by choosing one of a or b: 
",a,2013–14
102,a86863c05b308e4a27849f5e4237b2f0,"text Mad Men, links text Mad Men, wiki_title Mad Men, url https//en.wikipedia.org/wiki/Mad_Men","Question: 
In Allan Havey television, what is the silhouette of a man holding on the screen in the TV show for the year 2013-15?
Answer Choices are: 
a. sneakers
b. cigarette
Specify their correct answer by choosing one of a or b: 
",b,Mad_Men
103,bc50c8e1b035889617818b97a20e2a4b,"text Mad Men, links text Mad Men, wiki_title Mad Men, url https//en.wikipedia.org/wiki/Mad_Men","Question: 
Allan Harvey's Lou Avery TV title has silhouette holding what?
Answer Choices are: 
a. pipe
b. cigarette
Specify their correct answer by choosing one of a or b: 
",b,Mad Men
104,9da1b7f9faed7bb1578effaa69788b9d,"text Klaus Allofs, links text Klaus Allofs, wiki_title Klaus Allofs, url https//en.wikipedia.org/wiki/Klaus_Allofs","Question: 
what was the Name, in Top goalscorers of 1982–83 UEFA Cup when the Team features a goat on their logo?
Answer Choices are: 
a. Xaver Zemzem
b. Klaus Allofs
Specify their correct answer by choosing one of a or b: 
",b,"text Klaus Allofs, links text Klaus Allofs, wiki_title Klaus Allofs, url https//en.wikipedia.org/wiki/Klaus_Allofs"
105,3ec6248a94734bfb582d500115426342,"text Hell On Wheels, links text Hell On Wheels, wiki_title Hell on Wheels (TV series), url https//en.wikipedia.org/wiki/Hell_on_Wheels_(TV_series)","Question: 
In the TV series that Eddie Spears was on from 2011-2012, what types of tracks is the guy walking on?
Answer Choices are: 
a. steamboat
b. railroad
Specify their correct answer by choosing one of a or b: 
",b,Hell On Wheels
106,6cae5552cc05af74e0a5ade58abaf858,"text Ret, links ","Question: 
In 2005's Canadian Grand Prix, what position did the fully bearded race driver achieve?
Answer Choices are: 
a. DNF
b. Ret
Specify their correct answer by choosing one of a or b: 
",b,links
107,4882ca12cc221bbbf0bba81446c5328f,"text Engine, links ","Question: 
The driver with a full beard had what 2005 Canadian Grand Prix race time/retired?
Answer Choices are: 
a. Stalled
b. Engine
Specify their correct answer by choosing one of a or b: 
",b,text Engine
108,ba4e2c9b9dfd3838b80a7196842c1bde,"text Kamilla Rytter Juhl, links text Kamilla Rytter Juhl, wiki_title Kamilla Rytter Juhl, url https//en.wikipedia.org/wiki/Kamilla_Rytter_Juhl","Question: 
Christinna Pedersen's 19-21, 21-18, 21-12  BWF Superseries partner has what color shorts?
Answer Choices are: 
a. red
b. blue
Specify their correct answer by choosing one of a or b: 
",a,Kamilla_Rytter_Juhl
109,f80b56a9477988c38f03d10d9653b75e,"text Judge John Deed, links text Judge John Deed, wiki_title Judge John Deed, url https//en.wikipedia.org/wiki/Judge_John_Deed","Question: 
How many males are in the S. Harris 2002 TV title advertisement?
Answer Choices are: 
a. one
b. zero
Specify their correct answer by choosing one of a or b: 
",a,Judge_John_Deed
110,af34fe7e38889c3867d61cce27efd5d4,"text Judge John Deed, links text Judge John Deed, wiki_title Judge John Deed, url https//en.wikipedia.org/wiki/Judge_John_Deed","Question: 
Sean Harris's Gerry Hewitt TV ad has how many men?
Answer Choices are: 
a. two
b. one
Specify their correct answer by choosing one of a or b: 
",b,Judge_John_Deed
111,bd4fe5ce79c5464fe4da8f501bdd27e3,"text Cologne, links text Cologne, wiki_title Cologne, url https//en.wikipedia.org/wiki/Cologne","Question: 
Among the locations at which events were held in the 2014-15 Bundesliga, which location is associated with the team whose logo features a ram?
Answer Choices are: 
a. Cologne
b. Aachen
Specify their correct answer by choosing one of a or b: 
",a,Cologne
